is_bot,message_length,has_media,unique_users_per_group_message,is_reply,url_count,total_messages,normalized_days_until_first_post,language_match,messages_repeat_by_user,username_matches_language,formatted_text_count,sample_ids,actual,predicted,predicted_cluster,category
0,447,1,1,0,1,13,0.0378,1,1,1,3,498,False,False,0,Crypto
0,322,1,1,0,1,13,0.0378,1,1,1,0,505,False,False,0,Crypto
0,281,1,1,0,1,13,0.0378,1,1,1,3,508,False,False,0,Crypto
0,212,0,1,1,1,1,0.5603,1,1,1,0,510,False,False,0,Crypto
0,387,1,1,0,2,12,0.0377,1,1,1,0,519,False,False,0,Crypto
0,261,1,1,0,1,12,0.0377,1,1,1,3,521,False,False,0,Crypto
0,753,1,1,0,2,15,0.0377,1,1,1,0,527,False,False,0,Crypto
0,200,1,1,0,1,15,0.0377,1,1,1,1,530,False,False,0,Crypto
0,112,0,1,1,1,3,0.4581,0,1,1,0,533,False,False,0,Crypto
0,272,1,1,0,1,15,0.0377,1,1,1,3,538,False,False,0,Crypto
0,258,1,1,0,1,13,0.0376,1,1,1,3,545,False,False,0,Crypto
0,420,1,1,0,2,13,0.0376,1,1,1,0,552,False,False,0,Crypto
0,267,1,1,0,2,13,0.0376,1,1,1,0,556,False,False,0,Crypto
0,265,1,1,0,2,8,0.52,1,1,1,0,562,False,False,0,Crypto
0,271,1,1,0,1,6,0.0376,1,1,1,3,565,False,False,0,Crypto
0,653,1,1,0,6,2,0.5181,1,1,1,2,579,False,False,0,Crypto
0,275,1,1,0,1,14,0.0374,1,1,1,3,584,False,False,0,Crypto
0,618,1,1,0,2,14,0.0374,1,1,1,0,587,False,False,0,Crypto
0,546,1,1,0,4,14,0.0374,1,1,1,0,590,False,False,0,Crypto
0,81,0,1,1,1,2,0.4553,0,1,1,0,593,False,False,0,Crypto
0,200,1,1,0,1,13,0.0374,1,1,1,1,600,False,False,0,Crypto
0,144,0,1,1,1,1,0.4548,0,1,1,0,601,False,False,0,Crypto
0,211,1,1,0,1,13,0.0373,1,1,1,0,609,False,False,0,Crypto
0,211,1,1,0,1,10,0.5169,1,1,1,0,616,False,False,0,Crypto
0,285,1,1,0,2,14,0.0373,1,1,1,0,623,False,False,0,Crypto
0,315,1,1,0,1,14,0.0373,1,1,1,0,630,False,False,0,Crypto
0,115,0,1,1,1,3,0.5535,1,1,1,0,636,False,False,0,Crypto
0,1553,0,1,0,2,2,0.515,1,1,1,0,648,False,False,0,Crypto
0,268,1,1,0,1,16,0.0371,1,1,1,3,661,False,False,0,Crypto
0,74,0,1,1,2,1,0.5132,1,1,1,0,670,False,False,0,Crypto
0,257,1,1,0,1,16,0.0371,1,1,1,3,671,False,False,0,Crypto
0,265,1,1,0,1,16,0.0371,1,1,1,3,672,False,False,0,Crypto
0,251,1,1,0,2,4,0.5132,1,1,1,1,673,False,False,0,Crypto
0,599,1,1,0,11,4,0.5132,1,1,1,0,674,False,False,0,Crypto
0,207,1,1,0,1,12,0.0371,1,1,1,1,677,False,False,0,Crypto
0,743,1,1,0,3,4,0.5125,1,1,1,1,686,False,False,0,Crypto
0,913,1,1,0,7,2,0.5125,1,1,1,0,687,False,False,0,Crypto
0,384,1,1,0,2,16,0.037,1,1,1,0,688,False,False,0,Crypto
0,202,1,1,0,1,16,0.037,1,1,1,1,689,False,False,0,Crypto
0,112,1,1,0,1,16,0.037,1,1,1,0,690,False,False,0,Crypto
0,261,1,1,0,1,16,0.037,1,1,1,3,694,False,False,0,Crypto
0,119,0,1,1,1,6,0.4504,0,1,1,0,696,False,False,0,Crypto
0,445,1,1,0,1,16,0.037,1,1,1,3,703,False,False,0,Crypto
0,239,1,1,0,2,14,0.0369,1,1,1,0,712,False,False,0,Crypto
0,169,1,1,0,1,14,0.0369,1,1,1,0,714,False,False,0,Crypto
0,94,1,1,0,1,14,0.0369,1,1,1,0,717,False,False,0,Crypto
0,169,0,2,1,1,2,0.5113,1,1,1,0,718,False,False,0,Crypto
0,263,1,1,0,1,14,0.0369,1,1,1,0,719,False,False,0,Crypto
0,351,1,1,0,3,4,0.5113,1,1,1,0,720,False,False,0,Crypto
0,436,1,1,0,2,12,0.0369,1,1,1,0,727,False,False,0,Crypto
0,133,1,1,0,1,12,0.0369,1,1,1,0,730,False,False,0,Crypto
0,256,1,2,0,1,5,0.0369,1,1,1,0,737,False,False,0,Crypto
0,120,1,1,0,1,5,0.0369,1,1,1,0,738,False,False,0,Crypto
0,275,1,1,0,1,23,0.0368,1,1,1,3,749,False,False,0,Crypto
0,451,1,1,0,2,23,0.0368,1,1,1,0,750,False,False,0,Crypto
0,234,1,1,0,1,23,0.0368,1,1,1,0,755,False,False,0,Crypto
0,88,1,1,0,1,23,0.0368,1,1,1,0,757,False,False,0,Crypto
0,363,1,1,0,1,23,0.0368,1,1,1,0,758,False,False,0,Crypto
0,323,1,1,0,2,23,0.0368,1,1,1,0,759,False,False,0,Crypto
0,423,1,1,0,1,23,0.0368,1,1,1,0,762,False,False,0,Crypto
0,97,1,1,0,1,23,0.0368,1,1,1,0,764,False,False,0,Crypto
0,278,1,2,0,1,23,0.0368,1,1,1,0,766,False,False,0,Crypto
0,277,1,1,0,1,22,0.0368,1,1,1,3,782,False,False,0,Crypto
0,354,1,1,0,1,22,0.0367,1,1,1,0,785,False,False,0,Crypto
0,634,1,1,0,2,22,0.0367,1,1,1,0,787,False,False,0,Crypto
0,511,1,1,0,1,22,0.0367,1,1,1,3,791,False,False,0,Crypto
0,479,1,1,0,2,8,0.0367,1,1,1,0,796,False,False,0,Crypto
0,255,1,2,0,1,8,0.0367,1,1,1,3,802,False,False,0,Crypto
0,538,1,1,0,1,3,0.5077,1,1,1,1,805,False,False,0,Crypto
0,254,1,1,0,1,13,0.0367,1,1,1,3,809,False,False,0,Crypto
0,281,1,1,0,2,13,0.0367,1,1,1,0,814,False,False,0,Crypto
0,256,1,1,0,1,13,0.0367,1,1,1,3,816,False,False,0,Crypto
0,228,1,1,0,1,13,0.0366,1,1,1,0,818,False,False,0,Crypto
0,283,1,1,0,1,13,0.0366,1,1,1,3,819,False,False,0,Crypto
0,455,1,1,0,2,13,0.0366,1,1,1,0,826,False,False,0,Crypto
0,273,1,1,0,2,13,0.0366,1,1,1,0,830,False,False,0,Crypto
0,255,1,1,0,2,13,0.0366,1,1,1,0,831,False,False,0,Crypto
0,283,1,1,0,1,6,0.0366,1,1,1,3,833,False,False,0,Crypto
0,254,1,1,0,2,6,0.0366,1,1,1,0,835,False,False,0,Crypto
0,788,1,1,0,1,6,0.0366,1,1,1,3,837,False,False,0,Crypto
0,274,1,1,0,1,2,0.0365,1,1,1,3,841,False,False,0,Crypto
0,444,1,1,0,2,23,0.0365,1,1,1,0,844,False,False,0,Crypto
0,234,1,1,0,1,23,0.0365,1,1,1,3,847,False,False,0,Crypto
0,212,1,1,0,1,23,0.0365,1,1,1,0,856,False,False,0,Crypto
0,762,1,1,0,2,1,0.5047,1,1,1,0,867,False,False,0,Crypto
0,251,1,1,0,1,16,0.0365,1,1,1,0,870,False,False,0,Crypto
0,506,1,1,0,3,16,0.0365,1,1,1,0,872,False,False,0,Crypto
0,267,1,1,0,1,16,0.0365,1,1,1,3,878,False,False,0,Crypto
0,127,0,1,1,1,7,0.4435,1,5,1,0,880,False,False,0,Crypto
0,286,1,1,0,1,19,0.0364,1,1,1,3,886,False,False,0,Crypto
0,439,1,1,0,2,19,0.0364,1,1,1,0,887,False,False,0,Crypto
0,465,1,1,0,2,19,0.0364,1,1,1,0,889,False,False,0,Crypto
0,113,1,1,0,1,19,0.0364,1,1,1,0,891,False,False,0,Crypto
0,511,1,1,0,2,17,0.0364,1,1,1,0,912,False,False,0,Crypto
0,420,0,1,1,1,2,0.5399,1,1,1,0,915,False,False,0,Crypto
0,224,1,1,0,1,17,0.0363,1,1,1,0,920,False,False,0,Crypto
0,269,1,1,0,1,10,0.5029,1,1,1,0,926,False,False,0,Crypto
0,121,0,1,0,1,3,0.5018,1,1,1,0,938,False,False,0,Crypto
0,277,0,1,1,1,3,0.5374,1,1,1,0,942,False,False,0,Crypto
0,332,1,1,0,1,24,0.0362,1,1,1,3,948,False,False,0,Crypto
0,440,1,1,0,2,24,0.0362,1,1,1,0,953,False,False,0,Crypto
0,561,1,1,0,1,24,0.0362,1,1,1,5,958,False,False,0,Crypto
0,272,1,1,0,1,24,0.0362,1,1,1,0,963,False,False,0,Crypto
0,269,1,2,0,1,18,0.0362,1,1,1,3,971,False,False,0,Crypto
0,275,1,1,0,2,12,0.5006,1,1,1,0,976,False,False,0,Crypto
0,278,1,1,0,2,12,0.5006,1,1,1,0,977,False,False,0,Crypto
0,200,1,1,0,1,18,0.0362,1,1,1,1,984,False,False,0,Crypto
0,209,1,1,0,1,18,0.0362,1,1,1,0,985,False,False,0,Crypto
0,194,1,1,0,1,19,0.0361,1,1,1,1,1006,False,False,0,Crypto
0,263,1,1,0,2,19,0.0361,1,1,1,0,1015,False,False,0,Crypto
0,263,1,1,0,2,9,0.4994,1,1,1,0,1021,False,False,0,Crypto
0,513,1,1,0,1,11,0.0361,1,1,1,3,1027,False,False,0,Crypto
0,238,1,1,0,1,11,0.036,1,1,1,3,1034,False,False,0,Crypto
0,454,1,1,0,2,9,0.036,1,1,1,0,1035,False,False,0,Crypto
0,480,1,1,0,2,9,0.036,1,1,1,0,1038,False,False,0,Crypto
0,172,0,1,1,1,5,0.8906,1,9,1,0,1062,False,False,0,Crypto
1,49,0,1,0,1,7,0.8906,1,1,1,0,1071,False,False,0,Crypto
1,38,0,1,0,1,9,0.8769,1,1,1,0,1076,False,False,0,Crypto
1,37,0,1,0,1,9,0.8769,1,1,1,0,1077,False,False,0,Crypto
1,47,0,1,0,1,8,0.8636,1,1,1,0,1084,False,False,0,Crypto
1,43,0,1,0,1,6,0.8507,1,1,1,0,1088,False,False,0,Crypto
0,171,0,2,1,1,1,0.8507,1,1,1,0,1090,False,False,0,Crypto
0,171,0,2,1,1,2,0.4776,1,2,1,0,1091,False,False,0,Crypto
1,39,0,1,0,1,6,0.8507,1,1,1,0,1092,False,False,0,Crypto
1,52,0,1,0,1,5,0.8382,1,1,1,0,1094,False,False,0,Crypto
1,50,0,1,0,1,11,0.8261,1,1,1,0,1100,False,False,0,Crypto
1,38,0,1,0,1,11,0.8261,1,1,1,0,1101,False,False,0,Crypto
1,60,0,1,0,1,11,0.8143,1,1,1,0,1106,False,False,0,Crypto
1,41,0,1,0,1,10,0.8028,1,1,1,0,1121,False,False,0,Crypto
1,38,0,1,0,1,5,0.7917,1,1,1,0,1123,False,False,0,Crypto
1,45,0,1,0,1,11,0.7808,0,1,1,0,1135,False,False,0,Crypto
0,641,1,1,0,1,2,0.0,1,2,1,18,1138,False,False,0,Crypto
1,50,0,1,0,1,11,0.7703,1,1,1,0,1142,False,False,0,Crypto
1,40,0,1,0,1,11,0.7703,1,1,1,0,1146,False,False,0,Crypto
1,47,0,1,0,1,6,0.75,1,1,1,0,1157,False,False,0,Crypto
1,40,0,1,0,1,13,0.7403,1,1,1,0,1160,False,False,0,Crypto
1,36,0,1,0,1,13,0.7403,1,1,1,0,1170,False,False,0,Crypto
1,47,0,1,0,1,23,0.7308,1,1,1,0,1173,False,False,0,Crypto
1,40,0,1,0,1,27,0.7215,1,1,1,0,1196,False,False,0,Crypto
1,55,0,1,0,1,27,0.7215,0,1,1,0,1198,False,False,0,Crypto
1,53,0,1,0,1,27,0.7125,1,2,1,0,1211,False,False,0,Crypto
1,47,0,1,0,1,25,0.7125,1,1,1,0,1216,False,False,0,Crypto
1,44,0,1,0,1,25,0.7125,1,1,1,0,1220,False,False,0,Crypto
1,52,0,1,0,1,25,0.7125,1,1,1,0,1222,False,False,0,Crypto
1,56,0,1,0,1,23,0.7037,1,1,1,0,1244,False,False,0,Crypto
1,52,0,1,0,1,23,0.7037,1,2,1,0,1245,False,False,0,Crypto
1,41,0,1,0,1,23,0.7037,1,1,1,0,1246,False,False,0,Crypto
1,37,0,1,0,1,23,0.6951,1,1,1,0,1248,False,False,0,Crypto
1,46,0,1,0,1,15,0.6867,1,1,1,0,1256,False,False,0,Crypto
1,49,0,1,0,1,15,0.6867,1,1,1,0,1264,False,False,0,Crypto
1,98,0,1,0,1,1,0.2857,1,1,1,0,1265,False,False,0,Crypto
1,41,0,1,0,1,6,0.6786,1,1,1,0,1267,False,False,0,Crypto
1,48,0,1,0,1,14,0.6706,0,1,1,0,1273,False,False,0,Crypto
1,975,0,1,0,1,51,0.977,1,1,1,0,1290,False,False,0,Crypto
1,618,0,1,1,1,51,0.977,1,1,1,0,1294,False,False,0,Crypto
1,1000,0,1,1,1,51,0.977,1,1,1,0,1303,False,False,0,Crypto
1,755,0,1,0,1,34,0.9341,0,1,1,0,1339,False,False,0,Crypto
1,799,0,1,1,1,34,0.9341,1,1,1,0,1340,False,False,0,Crypto
1,652,0,1,1,1,34,0.9341,1,1,1,0,1345,False,False,0,Crypto
1,304,0,1,1,1,34,0.9341,1,1,1,0,1348,False,False,0,Crypto
1,570,0,1,1,1,67,0.9239,0,1,1,0,1362,False,False,0,Crypto
0,173,0,1,1,1,6,0.7225,1,1,1,0,3625,False,False,0,Crypto
0,147,0,1,1,1,9,0.7213,1,1,1,0,3634,False,False,0,Crypto
0,259,1,1,0,5,8,0.0,1,1,1,0,3643,False,False,0,Crypto
0,183,1,1,0,1,8,0.0,1,1,1,0,3651,False,False,0,Crypto
0,168,1,1,0,1,5,0.0,1,1,1,0,3653,False,False,0,Crypto
0,91,1,1,1,1,3,0.7369,0,2,1,0,3655,False,False,0,Crypto
0,174,1,1,0,1,5,0.0,1,1,1,0,3658,False,False,0,Crypto
0,99,0,1,1,1,6,0.7357,1,1,1,0,3664,False,False,0,Crypto
0,124,0,1,1,2,6,0.7345,1,1,1,0,3668,False,False,0,Crypto
0,195,1,1,0,1,5,0.0,1,1,1,0,3671,False,False,0,Crypto
0,101,1,1,0,1,7,0.0,1,1,1,0,3675,False,False,0,Crypto
0,101,0,1,1,1,3,0.7154,0,1,1,0,3676,False,False,0,Crypto
0,185,1,1,0,1,7,0.0,1,1,1,0,3684,False,False,0,Crypto
0,43,0,1,1,1,5,0.6477,0,1,0,0,3685,False,False,0,Crypto
0,184,1,1,0,1,6,0.0,1,1,1,0,3691,False,False,0,Crypto
0,216,1,1,0,1,8,0.0,1,1,1,0,3694,False,False,0,Crypto
0,31,0,1,1,1,3,0.6446,0,1,0,0,3706,False,False,0,Crypto
0,52,0,1,1,1,1,0.6919,1,1,1,0,3713,False,False,0,Crypto
0,287,1,1,0,1,4,0.0,1,1,1,0,3715,False,False,0,Crypto
0,112,0,1,1,1,3,0.6425,1,1,0,0,3719,False,False,0,Crypto
0,238,1,1,0,1,2,0.0,1,1,1,0,3722,False,False,0,Crypto
0,164,1,1,0,1,10,0.0,1,1,1,0,3731,False,False,0,Crypto
0,146,1,1,0,1,10,0.0,1,1,1,0,3733,False,False,0,Crypto
0,602,1,1,0,9,5,0.0,1,1,1,0,3735,False,False,0,Crypto
0,44,0,1,1,1,3,0.7228,1,1,1,0,3738,False,False,0,Crypto
0,325,1,1,0,1,5,0.0,1,1,1,0,3742,False,False,0,Crypto
0,195,1,1,0,1,7,0.0,1,1,1,0,3755,False,False,0,Crypto
0,259,0,1,1,1,6,0.7204,1,1,1,1,3763,False,False,0,Crypto
0,32,0,1,1,1,2,0.6364,1,1,0,0,3767,False,False,0,Crypto
0,159,0,1,1,1,5,0.7193,1,1,1,0,3769,False,False,0,Crypto
0,86,0,1,1,1,6,0.7006,0,1,1,0,3772,False,False,0,Crypto
0,49,0,1,1,1,6,0.7006,1,1,1,0,3773,False,False,0,Crypto
0,111,1,1,0,1,2,0.0,1,1,1,0,3778,False,False,0,Crypto
0,131,0,1,1,1,2,0.6973,1,2,1,0,3788,False,False,0,Crypto
0,177,1,1,0,1,4,0.0,1,1,1,0,3792,False,False,0,Crypto
0,289,1,1,0,2,4,0.0,1,1,1,0,3793,False,False,0,Crypto
0,289,1,1,0,1,4,0.0,1,1,1,0,3795,False,False,0,Crypto
0,27,0,1,1,1,2,0.6951,0,1,1,0,3798,False,False,0,Crypto
0,262,1,1,0,1,5,0.0,1,1,1,0,3802,False,False,0,Crypto
0,39,1,1,1,1,2,0.7102,1,1,1,0,3810,False,False,0,Crypto
0,87,0,1,0,1,2,0.6756,1,1,1,0,3812,False,False,0,Crypto
0,186,0,1,1,1,2,0.7102,1,1,1,0,3813,False,False,0,Crypto
0,113,1,1,1,1,1,0.7091,0,1,1,0,3817,False,False,0,Crypto
0,129,0,1,1,1,4,0.6907,1,1,1,0,3821,False,False,0,Crypto
0,237,1,1,0,1,3,0.0,1,1,1,0,3824,False,False,0,Crypto
0,124,0,1,0,1,7,0.7069,1,3,1,0,3827,False,False,0,Crypto
0,95,0,1,1,1,1,0.6897,1,1,1,0,3830,False,False,0,Crypto
0,115,0,1,1,1,3,0.6244,1,1,0,0,3836,False,False,0,Crypto
0,329,1,1,0,1,6,0.0,1,1,1,0,3837,False,False,0,Crypto
0,128,0,1,1,1,1,0.6225,1,1,0,0,3847,False,False,0,Crypto
0,168,0,1,1,1,2,0.7036,1,1,1,0,3850,False,False,0,Crypto
0,275,1,1,0,1,5,0.0,1,1,1,0,3854,False,False,0,Crypto
0,232,1,1,0,1,3,0.0,1,1,1,0,3863,False,False,0,Crypto
0,203,1,1,0,1,4,0.0,1,1,1,0,3865,False,False,0,Crypto
0,57,0,1,1,1,1,0.6129,1,1,0,0,3881,False,False,0,Crypto
0,263,0,1,1,1,2,0.657,1,1,1,0,3891,False,False,0,Crypto
0,287,1,1,0,2,6,0.0,1,1,1,0,3895,False,False,0,Crypto
0,228,1,1,0,1,6,0.0,1,1,1,0,3897,False,False,0,Crypto
0,171,0,1,1,1,1,0.6092,1,1,0,0,3899,False,False,0,Crypto
0,223,1,1,0,1,8,0.0,1,1,1,0,3915,False,False,0,Crypto
0,117,0,1,0,1,3,0.652,1,1,1,0,3917,False,False,0,Crypto
0,315,1,1,0,1,8,0.0,1,1,1,0,3919,False,False,0,Crypto
0,308,1,1,0,2,8,0.0,1,1,1,0,3920,False,False,0,Crypto
0,204,1,1,0,1,7,0.0,1,1,1,0,3924,False,False,0,Crypto
0,218,1,1,0,1,7,0.0,1,1,1,0,3925,False,False,0,Crypto
0,109,0,1,1,1,3,0.6844,1,1,1,0,3927,False,False,0,Crypto
0,79,0,1,1,1,2,0.6045,0,1,0,0,3930,False,False,0,Crypto
0,260,1,1,0,1,8,0.0,1,1,1,0,3941,False,False,0,Crypto
1,144,1,1,1,1,3,1.0,1,2,1,1,3948,False,False,0,Crypto
1,278,1,1,1,1,112,1.0,1,2,1,1,3952,False,False,0,Crypto
1,455,1,1,1,1,112,1.0,1,1,1,1,3959,False,False,0,Crypto
1,637,1,1,1,1,112,1.0,1,1,1,1,3962,False,False,0,Crypto
1,386,1,1,1,1,112,1.0,1,1,1,1,3966,False,False,0,Crypto
1,94,1,1,1,1,112,1.0,1,1,1,1,3976,False,False,0,Crypto
0,73,1,1,0,1,2,0.6813,0,1,1,0,3982,False,False,0,Crypto
1,111,1,1,1,1,112,0.9985,1,1,1,1,3991,False,False,0,Crypto
0,104,0,1,1,1,3,1.0,1,1,1,0,3999,False,False,0,Crypto
1,185,1,1,1,1,112,0.9985,1,1,1,1,4004,False,False,0,Crypto
1,192,1,1,1,1,112,0.9985,1,1,1,1,4008,False,False,0,Crypto
1,174,1,1,1,1,112,0.9985,1,1,1,1,4009,False,False,0,Crypto
1,158,1,1,1,1,112,0.9985,1,1,1,1,4011,False,False,0,Crypto
1,1656,0,1,1,5,112,0.9985,1,1,1,5,4015,False,False,0,Crypto
1,858,1,1,1,1,112,0.9985,1,1,1,1,4027,False,False,0,Crypto
1,82,1,1,1,1,112,0.9985,1,1,1,1,4031,False,False,0,Crypto
1,627,1,1,1,1,112,0.9985,1,1,1,1,4033,False,False,0,Crypto
1,160,1,1,1,1,112,0.9985,1,1,1,1,4038,False,False,0,Crypto
1,146,1,1,1,1,112,0.9985,1,1,1,1,4042,False,False,0,Crypto
1,167,1,1,1,1,112,0.9985,1,1,1,1,4048,False,False,0,Crypto
1,72,1,1,1,1,112,0.9985,1,1,1,1,4052,False,False,0,Crypto
1,67,1,1,1,1,112,0.9985,1,1,1,0,4055,False,False,0,Crypto
1,73,1,1,1,1,112,0.9985,1,1,1,1,4057,False,False,0,Crypto
1,102,1,1,1,1,112,0.9985,1,1,1,1,4058,False,False,0,Crypto
1,73,1,1,1,1,116,0.9985,1,3,1,1,4060,False,False,0,Crypto
0,92,0,1,1,1,6,0.6637,1,1,1,0,4076,False,False,0,Crypto
1,94,1,1,1,1,116,0.9985,1,1,1,1,4078,False,False,0,Crypto
0,25,0,1,1,1,4,0.6802,0,2,1,0,4084,False,False,0,Crypto
0,188,1,1,0,1,5,0.0,1,1,1,0,4086,False,False,0,Crypto
1,72,1,1,1,1,116,0.9985,1,1,1,1,4088,False,False,0,Crypto
1,90,1,1,1,1,116,0.9985,1,1,1,1,4094,False,False,0,Crypto
1,314,0,1,1,1,116,0.9985,1,1,1,4,4096,False,False,0,Crypto
0,38,1,1,1,1,4,0.6802,0,1,1,0,4097,False,False,0,Crypto
1,73,1,1,1,1,116,0.9985,1,1,1,1,4100,False,False,0,Crypto
1,96,1,1,1,1,116,0.997,1,1,1,1,4112,False,False,0,Crypto
0,71,0,1,1,1,4,0.6792,1,1,1,0,4118,False,False,0,Crypto
1,2474,0,1,1,4,116,0.997,1,1,1,47,4120,False,False,0,Crypto
1,68,1,1,1,1,116,0.997,1,1,1,1,4123,False,False,0,Crypto
1,105,1,1,1,1,116,0.997,1,1,1,1,4132,False,False,0,Crypto
1,1728,0,1,1,5,116,0.997,1,1,1,6,4142,False,False,0,Crypto
1,1709,0,1,1,6,116,0.997,1,1,1,19,4145,False,False,0,Crypto
1,201,1,1,1,1,116,0.997,1,1,1,1,4158,False,False,0,Crypto
1,223,1,1,1,1,116,0.997,1,1,1,1,4160,False,False,0,Crypto
1,226,1,1,1,1,116,0.997,1,1,1,1,4161,False,False,0,Crypto
1,312,1,1,1,1,116,0.997,1,1,1,1,4163,False,False,0,Crypto
1,183,1,1,1,1,116,0.997,1,1,1,1,4171,False,False,0,Crypto
1,337,1,1,1,1,116,0.997,1,1,1,1,4173,False,False,0,Crypto
1,179,1,1,1,1,116,0.997,1,1,1,1,4178,False,False,0,Crypto
1,139,1,1,1,1,148,0.997,1,1,1,1,4184,False,False,0,Crypto
1,351,1,1,1,1,148,0.997,1,1,1,1,4185,False,False,0,Crypto
1,274,1,1,0,1,148,0.997,1,1,1,1,4186,False,False,0,Crypto
1,302,1,1,1,1,148,0.997,1,3,1,1,4193,False,False,0,Crypto
1,144,1,1,1,1,148,0.997,1,1,1,1,4200,False,False,0,Crypto
1,94,1,1,1,1,148,0.997,1,1,1,1,4201,False,False,0,Crypto
1,78,1,1,1,1,148,0.997,1,1,1,1,4211,False,False,0,Crypto
1,2266,0,1,1,5,148,0.997,1,1,1,30,4212,False,False,0,Crypto
1,234,1,1,1,1,148,0.997,1,1,1,1,4220,False,False,0,Crypto
1,117,1,1,1,1,148,0.997,1,1,1,1,4223,False,False,0,Crypto
