is_bot,message_length,has_media,unique_users_per_group_message,is_reply,url_count,total_messages,normalized_days_until_first_post,language_match,messages_repeat_by_user,username_matches_language,formatted_text_count,sample_ids,actual,predicted,predicted_cluster,category
1,133,1,1,0,1,50,0.8306,1,1,0,1,31056,False,False,0,Darknet
1,134,1,1,0,1,50,0.8306,1,1,0,1,31057,False,False,0,Darknet
1,312,1,1,0,2,50,0.8306,1,1,0,1,31071,False,False,0,Darknet
1,306,1,1,0,2,50,0.8306,1,1,0,1,31073,False,False,0,Darknet
1,157,1,1,0,1,50,0.8306,1,1,0,1,31074,False,False,0,Darknet
1,313,1,1,0,2,50,0.8306,1,1,0,1,31075,False,False,0,Darknet
1,123,1,1,0,1,50,0.8306,1,1,0,1,31087,False,False,0,Darknet
1,287,1,1,0,2,54,0.8306,1,1,0,1,31089,False,False,0,Darknet
1,136,1,1,0,1,54,0.8306,1,1,0,1,31091,False,False,0,Darknet
1,143,1,1,0,1,54,0.8306,1,1,0,1,31097,False,False,0,Darknet
1,134,1,1,0,1,54,0.8306,1,1,0,1,31098,False,False,0,Darknet
1,154,1,1,0,1,54,0.8306,1,1,0,1,31102,False,False,0,Darknet
1,128,1,1,0,1,54,0.8297,1,1,0,1,31115,False,False,0,Darknet
1,104,1,1,0,1,54,0.8297,1,1,0,1,31127,False,False,0,Darknet
0,565,1,1,0,3,1,0.3718,0,1,0,0,31131,False,False,0,Darknet
1,131,0,1,0,1,54,0.8297,1,1,0,1,31140,False,False,0,Darknet
1,124,1,1,0,1,43,0.8297,1,2,0,1,31143,False,False,0,Darknet
1,158,1,1,0,1,43,0.8288,1,1,0,1,31180,False,False,0,Darknet
1,115,1,1,0,1,39,0.8288,1,1,0,1,31188,False,False,0,Darknet
1,110,1,1,0,1,39,0.828,1,1,0,1,31192,False,False,0,Darknet
1,114,1,1,0,1,39,0.828,1,2,0,1,31193,False,False,0,Darknet
1,300,1,1,0,2,39,0.828,1,1,0,1,31198,False,False,0,Darknet
1,122,1,1,0,1,39,0.828,1,1,0,1,31203,False,False,0,Darknet
1,123,1,1,0,1,39,0.828,1,1,0,1,31207,False,False,0,Darknet
1,135,1,1,0,1,39,0.828,1,1,0,1,31208,False,False,0,Darknet
1,262,1,1,0,2,39,0.828,1,1,0,1,31209,False,False,0,Darknet
1,128,1,1,0,1,39,0.828,1,1,0,1,31217,False,False,0,Darknet
1,131,1,1,0,1,24,0.8271,1,1,0,1,31223,False,False,0,Darknet
1,134,1,1,0,1,24,0.8271,1,1,0,1,31224,False,False,0,Darknet
1,244,1,1,0,2,24,0.8271,1,1,0,1,31229,False,False,0,Darknet
1,119,1,1,0,1,24,0.8271,1,1,0,1,31239,False,False,0,Darknet
1,125,1,1,0,1,24,0.8271,1,1,0,1,31240,False,False,0,Darknet
1,127,1,1,0,1,24,0.8271,1,1,0,1,31243,False,False,0,Darknet
1,171,1,1,0,1,13,0.8263,1,2,0,1,31245,False,False,0,Darknet
1,137,1,1,0,1,13,0.8263,1,1,0,1,31249,False,False,0,Darknet
1,104,1,1,0,1,32,0.8254,0,1,0,1,31263,False,False,0,Darknet
1,118,1,1,0,1,32,0.8254,1,1,0,1,31266,False,False,0,Darknet
1,115,1,1,0,1,32,0.8254,1,1,0,1,31272,False,False,0,Darknet
1,117,1,1,0,1,32,0.8254,1,1,0,1,31276,False,False,0,Darknet
1,310,1,1,0,2,32,0.8254,1,1,0,1,31285,False,False,0,Darknet
1,326,1,1,0,2,32,0.8254,1,1,0,1,31286,False,False,0,Darknet
1,134,0,1,0,1,69,0.8254,1,1,0,1,31291,False,False,0,Darknet
1,109,1,1,0,1,69,0.8246,1,1,0,1,31311,False,False,0,Darknet
1,152,1,1,0,1,69,0.8246,1,1,0,1,31318,False,False,0,Darknet
0,112,0,1,1,1,6,0.3695,0,1,0,0,31325,False,False,0,Darknet
0,109,0,1,1,1,6,0.3695,1,1,0,0,31327,False,False,0,Darknet
1,270,1,1,0,2,69,0.8246,1,1,0,1,31344,False,False,0,Darknet
0,111,0,1,1,1,6,0.3695,0,2,0,0,31361,False,False,0,Darknet
1,114,1,1,0,1,73,0.8246,1,1,0,1,31370,False,False,0,Darknet
1,134,1,1,0,1,73,0.8246,1,1,0,1,31371,False,False,0,Darknet
1,121,1,1,0,1,73,0.8237,1,1,0,1,31375,False,False,0,Darknet
1,126,0,1,0,1,73,0.8237,0,1,0,1,31377,False,False,0,Darknet
1,105,1,1,0,1,73,0.8237,1,2,0,1,31381,False,False,0,Darknet
1,98,1,1,0,1,73,0.8237,1,1,0,1,31382,False,False,0,Darknet
1,123,1,1,0,1,73,0.8237,1,1,0,1,31387,False,False,0,Darknet
1,289,1,1,0,2,73,0.8237,1,1,0,1,31396,False,False,0,Darknet
1,211,1,1,0,2,73,0.8237,1,1,0,1,31397,False,False,0,Darknet
1,302,1,1,0,2,73,0.8237,1,1,0,1,31416,False,False,0,Darknet
1,145,1,1,0,1,73,0.8237,1,1,0,1,31419,False,False,0,Darknet
1,130,1,1,0,1,48,0.8229,1,1,0,1,31441,False,False,0,Darknet
1,257,1,1,0,2,48,0.8229,1,1,0,1,31448,False,False,0,Darknet
1,134,0,1,0,1,48,0.8229,1,1,0,1,31461,False,False,0,Darknet
1,116,1,1,0,1,48,0.8229,1,1,0,1,31463,False,False,0,Darknet
1,300,1,1,0,2,48,0.8229,1,1,0,1,31477,False,False,0,Darknet
1,287,1,1,0,2,59,0.8229,1,1,0,1,31481,False,False,0,Darknet
1,153,1,1,0,1,59,0.8229,1,1,0,1,31482,False,False,0,Darknet
1,131,0,1,0,1,59,0.8229,1,2,0,1,31483,False,False,0,Darknet
1,137,1,1,0,1,59,0.822,1,1,0,1,31516,False,False,0,Darknet
1,136,1,1,0,1,59,0.822,1,1,0,1,31524,False,False,0,Darknet
1,100,1,1,0,1,59,0.822,1,1,0,1,31528,False,False,0,Darknet
1,143,1,1,0,1,59,0.822,1,1,0,1,31535,False,False,0,Darknet
1,288,1,1,0,2,60,0.822,1,1,0,1,31537,False,False,0,Darknet
1,125,1,1,0,1,60,0.8212,1,1,0,1,31545,False,False,0,Darknet
1,130,0,1,0,1,60,0.8212,1,1,0,1,31546,False,False,0,Darknet
1,137,1,1,0,1,60,0.8212,1,1,0,1,31567,False,False,0,Darknet
1,280,1,1,0,2,60,0.8212,1,1,0,1,31568,False,False,0,Darknet
1,143,1,1,0,1,60,0.8212,1,1,0,1,31574,False,False,0,Darknet
1,115,1,1,0,1,60,0.8212,1,1,0,1,31580,False,False,0,Darknet
1,307,1,1,0,2,60,0.8212,1,1,0,1,31591,False,False,0,Darknet
1,91,1,1,0,1,14,0.8212,1,1,0,1,31595,False,False,0,Darknet
1,291,1,1,0,2,14,0.8203,1,1,0,1,31597,False,False,0,Darknet
1,129,1,1,0,1,14,0.8203,1,1,0,1,31598,False,False,0,Darknet
1,117,1,1,0,1,14,0.8203,1,1,0,1,31601,False,False,0,Darknet
1,127,1,1,0,1,14,0.8203,1,1,0,1,31602,False,False,0,Darknet
1,95,1,1,0,1,67,0.8186,1,1,0,1,31621,False,False,0,Darknet
1,117,1,1,0,1,67,0.8186,1,1,0,1,31622,False,False,0,Darknet
1,276,1,1,0,2,67,0.8186,1,1,0,1,31637,False,False,0,Darknet
1,120,1,1,0,1,67,0.8186,1,1,0,1,31638,False,False,0,Darknet
0,135,0,1,1,1,3,0.3668,1,2,0,0,31644,False,False,0,Darknet
1,108,1,1,0,1,67,0.8186,1,1,0,1,31646,False,False,0,Darknet
1,124,0,1,0,1,67,0.8186,1,1,0,1,31647,False,False,0,Darknet
1,131,1,1,0,1,67,0.8186,1,1,0,1,31648,False,False,0,Darknet
1,113,1,1,0,1,67,0.8186,0,1,0,1,31649,False,False,0,Darknet
1,143,1,1,0,1,67,0.8186,1,1,0,1,31658,False,False,0,Darknet
1,133,1,1,0,1,67,0.8186,1,1,0,1,31666,False,False,0,Darknet
1,116,1,1,0,1,67,0.8186,1,1,0,1,31672,False,False,0,Darknet
1,339,1,1,0,2,67,0.8186,1,1,0,1,31674,False,False,0,Darknet
1,138,1,1,0,1,81,0.8186,1,1,0,1,31688,False,False,0,Darknet
1,113,1,1,0,1,81,0.8178,1,1,0,1,31689,False,False,0,Darknet
1,135,1,1,0,1,81,0.8178,1,1,0,1,31690,False,False,0,Darknet
1,128,1,1,0,1,81,0.8178,1,1,0,1,31696,False,False,0,Darknet
1,271,1,1,0,2,81,0.8178,1,1,0,1,31712,False,False,0,Darknet
1,268,1,1,0,2,81,0.8178,1,1,0,1,31725,False,False,0,Darknet
1,138,1,1,0,1,81,0.8178,1,1,0,1,31733,False,False,0,Darknet
1,130,1,1,0,1,81,0.8178,1,1,0,1,31738,False,False,0,Darknet
1,285,1,1,0,2,81,0.8178,1,1,0,1,31743,False,False,0,Darknet
1,121,1,1,0,1,81,0.8178,1,1,0,1,31756,False,False,0,Darknet
1,311,1,1,0,2,81,0.8178,1,1,0,1,31757,False,False,0,Darknet
1,137,1,1,0,1,81,0.8178,1,1,0,1,31762,False,False,0,Darknet
1,103,0,1,0,1,82,0.8178,0,1,0,1,31767,False,False,0,Darknet
1,114,1,1,0,1,82,0.817,1,1,0,1,31770,False,False,0,Darknet
1,120,1,1,0,1,82,0.817,1,1,0,1,31775,False,False,0,Darknet
1,123,1,1,0,1,82,0.817,1,1,0,1,31785,False,False,0,Darknet
1,305,1,1,0,2,82,0.817,1,1,0,1,31792,False,False,0,Darknet
1,132,1,1,0,1,82,0.817,1,1,0,1,31813,False,False,0,Darknet
1,319,1,1,0,2,82,0.817,1,1,0,1,31823,False,False,0,Darknet
1,153,0,1,0,1,82,0.817,1,1,0,1,31828,False,False,0,Darknet
1,315,1,1,0,2,82,0.817,1,1,0,1,31832,False,False,0,Darknet
1,264,1,1,0,2,82,0.817,1,1,0,1,31838,False,False,0,Darknet
1,124,1,1,0,1,58,0.8161,1,1,0,1,31855,False,False,0,Darknet
1,113,1,1,0,1,58,0.8161,1,1,0,1,31857,False,False,0,Darknet
1,115,0,1,0,1,58,0.8161,1,1,0,1,31859,False,False,0,Darknet
1,311,1,1,0,2,58,0.8161,1,1,0,1,31878,False,False,0,Darknet
1,321,1,1,0,2,58,0.8161,1,1,0,1,31888,False,False,0,Darknet
1,132,1,1,0,1,58,0.8161,1,1,0,1,31891,False,False,0,Darknet
1,135,1,1,0,1,58,0.8161,1,1,0,1,31893,False,False,0,Darknet
1,141,1,1,0,1,58,0.8161,1,1,0,1,31895,False,False,0,Darknet
1,116,1,1,0,1,58,0.8161,1,1,0,1,31897,False,False,0,Darknet
1,209,1,1,0,2,58,0.8161,1,1,0,1,31899,False,False,0,Darknet
1,284,1,1,0,2,52,0.8153,1,1,0,1,31914,False,False,0,Darknet
0,104,0,1,1,1,4,0.3653,1,1,0,0,31929,False,False,0,Darknet
1,250,1,1,0,2,52,0.8153,1,1,0,1,31936,False,False,0,Darknet
0,123,0,1,1,1,2,0.3649,1,1,0,0,31977,False,False,0,Darknet
0,124,0,1,1,1,2,0.3649,1,2,0,0,31978,False,False,0,Darknet
1,121,1,1,0,1,25,0.8136,1,1,0,1,31982,False,False,0,Darknet
1,142,1,1,0,1,25,0.8136,1,1,0,1,31983,False,False,0,Darknet
1,128,1,1,0,1,25,0.8136,1,1,0,1,31984,False,False,0,Darknet
1,109,1,1,0,1,25,0.8136,1,1,0,1,31990,False,False,0,Darknet
1,280,1,1,0,2,25,0.8136,1,1,0,1,31997,False,False,0,Darknet
1,129,1,1,0,1,56,0.8128,1,1,0,1,32013,False,False,0,Darknet
1,126,1,1,0,1,56,0.8128,1,1,0,1,32016,False,False,0,Darknet
1,305,1,1,0,2,56,0.8128,1,1,0,1,32017,False,False,0,Darknet
1,127,1,1,0,1,56,0.8128,1,1,0,1,32023,False,False,0,Darknet
1,224,1,1,0,2,56,0.8128,1,1,0,1,32024,False,False,0,Darknet
1,303,1,1,0,2,56,0.8128,1,1,0,1,32030,False,False,0,Darknet
1,298,1,1,0,2,56,0.8128,1,1,0,1,32031,False,False,0,Darknet
1,227,1,1,0,2,56,0.8128,1,1,0,1,32033,False,False,0,Darknet
1,139,1,1,0,1,56,0.8128,1,1,0,1,32036,False,False,0,Darknet
1,140,1,1,0,1,56,0.8128,1,1,0,1,32040,False,False,0,Darknet
1,268,1,1,0,2,56,0.8128,1,1,0,1,32041,False,False,0,Darknet
1,239,1,1,0,2,56,0.8128,1,1,0,1,32044,False,False,0,Darknet
1,271,1,1,0,2,56,0.8128,1,1,0,1,32051,False,False,0,Darknet
1,131,1,1,0,1,56,0.8128,1,1,0,1,32060,False,False,0,Darknet
1,122,0,1,0,1,76,0.8128,1,2,0,1,32065,False,False,0,Darknet
1,120,1,1,0,1,76,0.8128,1,1,0,1,32066,False,False,0,Darknet
1,115,1,1,0,1,76,0.8128,1,1,0,1,32067,False,False,0,Darknet
1,113,1,1,0,1,76,0.812,1,1,0,1,32073,False,False,0,Darknet
1,119,1,1,0,1,76,0.812,1,1,0,1,32078,False,False,0,Darknet
1,122,1,1,0,1,76,0.812,1,1,0,1,32096,False,False,0,Darknet
1,132,1,1,0,1,76,0.812,1,1,0,1,32105,False,False,0,Darknet
1,294,1,1,0,2,76,0.812,1,1,0,1,32108,False,False,0,Darknet
1,326,1,1,0,2,76,0.812,1,1,0,1,32113,False,False,0,Darknet
1,120,1,1,0,1,76,0.812,1,1,0,1,32120,False,False,0,Darknet
1,131,1,1,0,1,76,0.812,1,1,0,1,32130,False,False,0,Darknet
1,135,1,1,0,1,76,0.812,1,1,0,1,32136,False,False,0,Darknet
1,325,1,1,0,2,76,0.812,1,1,0,1,32138,False,False,0,Darknet
1,116,1,1,0,1,52,0.8112,1,1,0,1,32142,False,False,0,Darknet
1,124,1,1,0,1,52,0.8112,1,1,0,1,32143,False,False,0,Darknet
1,111,1,1,0,1,52,0.8112,1,1,0,1,32145,False,False,0,Darknet
1,128,1,1,0,1,52,0.8112,1,1,0,1,32146,False,False,0,Darknet
1,262,1,1,0,2,52,0.8112,1,1,0,1,32158,False,False,0,Darknet
1,126,1,1,0,1,52,0.8112,1,1,0,1,32165,False,False,0,Darknet
1,132,1,1,0,1,52,0.8112,1,1,0,1,32170,False,False,0,Darknet
1,97,1,1,0,1,52,0.8112,1,1,0,1,32173,False,False,0,Darknet
1,126,1,1,0,1,52,0.8112,0,1,0,1,32188,False,False,0,Darknet
0,129,0,2,0,1,2,1.0,1,2,0,0,34622,False,True,0,Darknet
0,328,1,1,0,1,5,0.674,1,2,0,4,34635,False,False,0,Darknet
0,397,0,1,0,1,6,0.4556,1,161,0,32,34642,False,False,0,Darknet
0,154,0,1,0,1,1,0.9936,1,4,0,0,34643,False,False,0,Darknet
0,129,0,2,0,1,1,0.9936,1,1,0,4,34647,False,False,0,Darknet
0,119,1,1,0,1,1,0.9937,1,1,0,14,34662,False,False,0,Darknet
0,340,0,1,0,2,7,1.0,1,2,0,0,34664,False,False,0,Darknet
0,100,0,1,0,1,1,1.0,0,1,0,2,34674,False,True,0,Darknet
0,194,1,1,0,1,2,1.0009,1,1,0,3,34677,False,False,0,Darknet
0,28,1,2,0,1,1,0.9714,0,1,0,3,34679,False,False,0,Darknet
1,53,0,1,0,1,2,0.6959,1,1,1,0,35000,False,False,0,Darknet
1,42,0,1,0,1,3,0.689,1,1,1,0,35001,False,False,0,Darknet
0,569,1,1,0,1,1,0.0179,0,1,0,11,37905,False,False,0,Darknet
0,44,0,1,0,1,2,0.8571,0,1,0,0,37917,False,False,0,Darknet
0,165,0,1,0,1,1,1.0,1,1,0,0,39391,False,False,0,Darknet
0,259,1,1,0,1,2,0.9953,1,1,0,0,39400,True,True,0,Darknet
0,125,0,1,0,1,2,0.968,1,1,0,3,39404,False,False,0,Darknet
0,362,0,1,0,1,1,1.0,1,1,0,0,39416,True,True,0,Darknet
0,758,1,7,0,1,4,0.996,0,4,0,0,39425,False,False,0,Darknet
0,748,1,1,0,2,1,1.0,1,1,0,6,39427,False,False,0,Darknet
0,190,0,1,0,1,1,1.0039,1,1,0,0,39434,False,False,0,Darknet
0,359,0,2,0,1,2,1.0038,1,2,0,31,39439,False,False,0,Darknet
0,322,0,2,0,1,1,1.0,1,1,0,43,39446,True,False,0,Darknet
0,103,0,72,0,1,214,0.9925,0,72,0,37,39448,True,False,0,Darknet
0,268,0,2,0,1,2,0.985,1,2,0,47,39453,False,False,0,Darknet
0,161,0,1,0,1,2,0.985,1,1,0,32,39456,True,False,0,Darknet
0,213,0,1,0,2,1,1.0,1,1,0,27,39462,False,True,0,Darknet
0,146,0,2,0,1,2,0.8051,1,2,0,0,44427,False,False,0,Darknet
0,293,0,1,0,1,1,0.9968,0,1,0,5,44430,True,True,0,Darknet
0,761,1,1,0,2,1,0.9984,1,1,0,24,44437,False,False,0,Darknet
0,144,0,1,0,1,1,0.0675,1,1,0,0,44438,False,False,0,Darknet
0,254,0,1,0,1,1,0.8374,0,1,0,0,44448,False,False,0,Darknet
0,193,0,1,0,1,1,0.5628,1,1,1,0,44452,True,False,0,Darknet
0,264,1,2,0,1,10,0.0,1,2,0,0,44454,False,False,0,Darknet
0,332,0,2,0,1,3,0.2356,1,2,0,0,44456,False,False,0,Darknet
0,146,0,1,0,1,1,0.3822,1,1,0,0,44457,False,False,0,Darknet
0,146,0,1,0,1,1,0.0226,1,1,0,0,44458,False,False,0,Darknet
0,92,0,1,0,1,1,0.5594,1,1,1,0,44460,True,False,0,Darknet
0,121,0,1,0,1,1,0.9956,0,1,0,0,44469,False,False,0,Darknet
0,752,0,1,0,2,1,0.5412,1,1,0,18,44474,True,True,0,Darknet
0,660,0,4,0,1,10,0.9827,0,4,1,70,46176,False,False,0,Darknet
0,876,0,3,0,1,5,0.9759,1,3,1,86,46178,False,False,0,Darknet
0,287,0,1,0,3,1,0.9128,1,1,1,0,46180,False,False,0,Darknet
0,867,1,1,0,1,1,0.5895,1,1,0,6,46644,False,False,0,Darknet
0,91,0,1,0,1,1,0.5874,1,1,0,0,46650,False,False,0,Darknet
0,832,0,1,0,2,1,0.5601,1,1,0,37,46651,True,True,0,Darknet
0,178,0,1,1,1,2,0.5535,0,1,0,0,49341,False,False,0,Darknet
0,48,0,1,1,1,1,0.8143,0,1,0,0,49354,False,False,0,Darknet
0,47,0,1,1,1,3,0.8637,0,1,0,0,49360,False,False,0,Darknet
0,123,0,1,1,1,1,0.0432,0,1,0,0,49363,False,False,0,Darknet
0,44,0,1,1,1,1,0.2222,0,1,0,0,49370,False,False,0,Darknet
0,32,0,1,1,1,1,0.0531,0,1,0,0,49372,False,False,0,Darknet
0,114,0,1,1,1,2,0.9555,0,1,0,0,49374,False,False,0,Darknet
0,88,0,1,1,1,1,0.8103,1,1,0,0,49385,False,False,0,Darknet
0,345,0,3,0,1,2,0.7673,1,2,0,0,54026,False,False,0,Darknet
0,538,0,1,0,2,3,0.9547,1,1,1,0,54033,False,False,0,Darknet
0,576,0,1,0,2,3,0.9547,1,1,1,0,54035,False,False,0,Darknet
0,484,0,1,0,1,1,0.9086,1,1,1,0,54037,False,False,0,Darknet
0,120,0,1,0,1,1,0.7567,1,1,1,0,54040,False,False,0,Darknet
0,360,0,2,0,1,2,0.8135,1,2,0,0,54041,False,False,0,Darknet
