is_bot,message_length,has_media,unique_users_per_group_message,is_reply,url_count,total_messages,normalized_days_until_first_post,language_match,messages_repeat_by_user,username_matches_language,formatted_text_count,sample_ids,category,actual,predicted
0,204,1,1,0,1,6,0.0382,1,1,1,1,399,Crypto,False,False
0,486,1,1,0,1,15,0.0381,1,1,1,3,408,Crypto,False,False
0,259,1,1,0,1,15,0.0381,1,1,1,2,413,Crypto,False,False
0,265,1,1,0,2,15,0.038,1,1,1,0,424,Crypto,False,False
0,89,0,1,0,1,2,0.5264,1,1,1,0,427,Crypto,False,False
0,351,1,1,0,1,7,0.038,1,1,1,0,430,Crypto,False,False
0,357,1,1,0,1,7,0.038,1,1,1,0,432,Crypto,False,False
0,357,1,1,0,1,6,0.5257,1,2,1,0,434,Crypto,False,False
0,607,1,1,0,2,6,0.5257,1,1,1,0,435,Crypto,False,False
0,84,0,1,1,1,7,0.4614,1,7,1,0,459,Crypto,False,False
0,203,1,1,0,1,14,0.0379,1,1,1,1,460,Crypto,False,False
0,367,1,1,0,2,7,0.0379,1,1,1,0,475,Crypto,False,False
0,91,0,1,1,1,1,0.5617,1,2,1,0,484,Crypto,False,False
0,212,0,1,1,1,6,0.4598,1,1,1,0,488,Crypto,False,False
0,270,1,1,0,1,3,0.5225,1,1,1,3,492,Crypto,False,False
0,437,1,1,0,2,13,0.0378,1,1,1,0,493,Crypto,False,False
0,395,1,1,0,2,12,0.0377,1,1,1,3,512,Crypto,False,False
0,265,1,1,0,1,12,0.0377,1,1,1,3,524,Crypto,False,False
0,274,1,1,0,1,15,0.0377,1,1,1,3,532,Crypto,False,False
0,321,1,1,0,1,15,0.0377,1,1,1,0,537,Crypto,False,False
0,306,1,1,0,1,15,0.0376,1,1,1,0,540,Crypto,False,False
0,428,1,1,0,1,15,0.0376,1,1,1,3,541,Crypto,False,False
0,428,1,1,0,1,3,0.5206,1,1,1,3,542,Crypto,False,False
0,97,0,1,1,2,4,0.4575,1,1,1,0,546,Crypto,False,False
0,208,1,2,0,1,1,0.5583,1,1,1,1,553,Crypto,False,False
0,386,1,1,0,1,13,0.0376,1,1,1,0,555,Crypto,False,False
0,420,1,1,0,2,8,0.52,1,1,1,0,558,Crypto,False,False
0,386,1,1,0,1,8,0.52,1,1,1,0,560,Crypto,False,False
0,254,1,1,0,1,6,0.0376,1,1,1,3,564,Crypto,False,False
0,199,1,1,0,1,6,0.0376,1,1,1,1,566,Crypto,False,False
0,254,1,2,0,1,2,0.5187,1,1,1,3,574,Crypto,False,False
0,267,1,1,0,3,5,0.0374,1,1,1,0,576,Crypto,False,False
0,119,0,1,1,1,3,0.5556,1,1,1,0,577,Crypto,False,False
0,484,1,2,0,1,1,0.5181,1,1,1,3,583,Crypto,False,False
0,351,1,1,0,1,14,0.0374,1,1,1,0,591,Crypto,False,False
0,48,0,1,1,1,2,0.4553,1,1,1,0,594,Crypto,False,False
0,292,1,1,0,1,13,0.0374,1,1,1,3,597,Crypto,False,False
0,457,1,1,0,2,13,0.0374,1,1,1,0,598,Crypto,False,False
0,210,1,1,0,1,13,0.0374,1,1,1,0,604,Crypto,False,False
0,263,1,1,0,2,13,0.0373,1,1,1,0,606,Crypto,False,False
0,269,1,1,0,2,13,0.0373,1,1,1,0,607,Crypto,False,False
0,269,1,1,0,2,10,0.5169,1,2,1,0,614,Crypto,False,False
0,264,1,1,0,1,14,0.0373,1,1,1,3,620,Crypto,False,False
0,716,1,1,0,2,14,0.0373,1,1,1,0,622,Crypto,False,False
0,203,1,1,0,1,14,0.0373,1,1,1,1,625,Crypto,False,False
0,529,1,1,0,1,14,0.0373,1,1,1,0,626,Crypto,False,False
0,262,1,1,0,2,14,0.0373,1,1,1,0,627,Crypto,False,False
0,269,1,1,0,1,14,0.0373,1,1,1,0,629,Crypto,False,False
0,262,1,1,0,2,10,0.0373,1,1,1,0,638,Crypto,False,False
0,234,1,1,0,1,10,0.0373,1,1,1,0,639,Crypto,False,False
0,270,1,1,0,1,8,0.0373,1,1,1,3,641,Crypto,False,False
0,249,0,1,1,3,2,0.4531,1,1,1,0,642,Crypto,False,False
0,260,1,1,0,2,8,0.0372,1,1,1,0,644,Crypto,False,False
0,438,1,1,0,1,8,0.0372,1,1,1,0,646,Crypto,False,False
0,121,0,1,1,1,3,0.4526,0,2,1,0,649,Crypto,False,False
0,252,1,2,0,1,5,0.5138,1,1,1,0,652,Crypto,False,False
0,273,1,1,0,1,16,0.0371,1,1,1,3,660,Crypto,False,False
0,242,1,1,0,2,16,0.0371,1,1,1,0,663,Crypto,False,False
0,237,1,1,0,2,16,0.0371,1,1,1,0,669,Crypto,False,False
0,266,1,1,0,2,12,0.037,1,1,1,0,683,Crypto,False,False
0,115,1,1,0,1,16,0.037,1,1,1,0,691,Crypto,False,False
0,599,1,1,0,3,16,0.037,1,1,1,0,692,Crypto,False,False
0,594,1,1,0,2,16,0.037,1,1,1,0,698,Crypto,False,False
0,359,1,1,0,1,16,0.037,1,1,1,0,701,Crypto,False,False
0,588,1,1,0,2,14,0.037,1,1,1,0,708,Crypto,False,False
0,321,1,1,0,1,14,0.0369,1,1,1,0,716,Crypto,False,False
0,284,1,2,0,1,12,0.0369,1,1,1,0,729,Crypto,False,False
0,249,1,1,0,1,12,0.0369,1,1,1,0,735,Crypto,False,False
0,98,0,1,1,1,2,0.4488,0,1,1,0,736,Crypto,False,False
0,715,1,1,0,1,5,0.0368,1,1,1,3,742,Crypto,False,False
0,249,1,1,0,1,23,0.0368,1,1,1,3,744,Crypto,False,False
0,271,1,1,0,1,23,0.0368,1,1,1,3,746,Crypto,False,False
0,447,1,2,0,1,4,0.5089,1,1,1,3,772,Crypto,False,False
0,93,0,1,1,1,6,0.4472,0,1,1,0,774,Crypto,False,False
0,753,1,1,0,1,22,0.0368,1,1,1,0,779,Crypto,False,False
0,418,0,1,0,1,22,0.0368,1,1,1,0,780,Crypto,False,False
0,255,1,2,0,1,3,0.5077,1,1,1,3,804,Crypto,False,False
0,381,1,1,0,2,13,0.0367,1,1,1,0,808,Crypto,False,False
0,316,1,1,0,2,13,0.0367,1,1,1,0,815,Crypto,False,False
0,315,1,1,0,2,13,0.0366,1,1,1,3,821,Crypto,False,False
0,194,1,1,0,1,13,0.0366,1,1,1,1,827,Crypto,False,False
0,549,1,1,0,3,13,0.0366,1,1,1,0,828,Crypto,False,False
0,453,1,1,0,3,23,0.0365,1,1,1,0,848,Crypto,False,False
0,265,1,1,0,1,23,0.0365,1,1,1,3,849,Crypto,False,False
0,270,1,1,0,1,23,0.0365,1,1,1,3,854,Crypto,False,False
0,286,1,1,0,2,23,0.0365,1,1,1,0,859,Crypto,False,False
0,218,1,1,0,1,16,0.0365,1,1,1,3,866,Crypto,False,False
0,225,1,1,0,1,16,0.0365,1,1,1,3,869,Crypto,False,False
0,438,1,1,0,2,16,0.0365,1,1,1,0,875,Crypto,False,False
0,263,1,1,0,1,16,0.0364,1,1,1,3,881,Crypto,False,False
0,268,1,1,0,1,19,0.0364,1,1,1,0,893,Crypto,False,False
0,110,1,2,0,1,3,0.5405,0,1,1,0,899,Crypto,False,False
0,273,1,1,0,2,19,0.0364,1,1,1,0,900,Crypto,False,False
0,173,1,1,0,1,17,0.0364,1,1,1,0,903,Crypto,False,False
0,362,1,1,0,1,17,0.0364,1,1,1,3,906,Crypto,False,False
0,383,1,1,0,1,17,0.0364,1,1,1,3,907,Crypto,False,False
0,336,1,1,0,2,17,0.0364,1,1,1,0,918,Crypto,False,False
0,336,1,1,0,2,10,0.5029,1,1,1,0,925,Crypto,False,False
0,224,1,1,0,1,10,0.5029,1,1,1,0,927,Crypto,False,False
0,464,1,1,0,1,8,0.0363,1,1,1,0,932,Crypto,False,False
0,171,0,1,1,1,2,0.442,1,1,1,0,934,Crypto,False,False
0,268,1,1,0,1,8,0.0363,1,1,1,3,935,Crypto,False,False
0,126,0,1,1,1,3,0.5374,1,1,1,0,943,Crypto,False,False
0,240,1,1,0,1,4,0.0362,1,1,1,3,945,Crypto,False,False
0,254,1,1,0,1,24,0.0362,1,1,1,3,947,Crypto,False,False
0,472,1,2,0,3,24,0.0362,1,1,1,0,950,Crypto,False,False
0,191,1,1,0,1,24,0.0362,1,1,1,1,959,Crypto,False,False
0,605,1,1,0,1,24,0.0362,1,1,1,0,961,Crypto,False,False
0,356,1,1,0,2,24,0.0362,1,1,1,0,964,Crypto,False,False
0,275,1,1,0,2,24,0.0362,1,1,1,0,965,Crypto,False,False
0,288,0,1,1,1,2,0.5368,1,1,1,0,968,Crypto,False,False
0,313,1,1,0,1,18,0.0362,1,1,1,3,983,Crypto,False,False
0,436,1,1,0,2,18,0.0362,1,1,1,0,986,Crypto,False,False
0,200,1,1,0,1,18,0.0362,1,1,1,0,989,Crypto,False,False
0,116,1,1,0,1,19,0.0361,1,1,1,0,1002,Crypto,False,False
0,336,1,1,0,1,19,0.0361,1,1,1,0,1011,Crypto,False,False
0,112,1,1,0,1,19,0.0361,1,1,1,0,1017,Crypto,False,False
0,336,1,1,0,1,9,0.4994,1,1,1,0,1018,Crypto,False,False
0,277,1,1,0,2,9,0.4994,1,1,1,0,1020,Crypto,False,False
0,316,1,1,0,2,9,0.4994,1,1,1,0,1022,Crypto,False,False
0,276,1,1,0,1,9,0.036,1,1,1,3,1036,Crypto,False,False
0,538,1,1,0,1,9,0.036,1,1,1,2,1037,Crypto,False,False
0,263,1,1,0,1,9,0.036,1,1,1,3,1039,Crypto,False,False
0,192,1,2,0,1,9,0.036,1,1,1,1,1043,Crypto,False,False
0,534,1,1,0,1,2,0.0188,1,1,0,9,1056,Darknet,False,False
0,1350,0,1,0,5,2,0.0187,1,1,0,26,1059,Darknet,False,False
1,47,0,1,0,1,7,0.8906,1,5,1,0,1063,Crypto,False,False
1,45,0,1,0,1,9,0.8769,1,6,1,0,1074,Crypto,False,False
1,46,0,1,0,1,8,0.8636,1,1,1,0,1085,Crypto,False,False
1,46,0,1,0,1,8,0.8636,1,3,1,0,1086,Crypto,False,False
1,54,0,1,0,1,5,0.8382,1,2,1,0,1096,Crypto,False,False
0,3,0,1,1,1,4,0.8382,0,2,1,0,1097,Crypto,False,False
1,42,0,1,0,1,11,0.8261,1,3,1,0,1098,Crypto,False,False
1,47,0,1,0,1,11,0.8261,1,2,1,0,1105,Crypto,False,False
1,48,0,1,0,1,9,0.8143,1,1,1,0,1110,Crypto,False,False
1,46,0,1,0,1,9,0.8143,1,1,1,0,1114,Crypto,False,False
1,56,0,1,0,1,10,0.8028,1,1,1,0,1118,Crypto,False,False
1,45,0,1,0,1,5,0.7917,0,1,1,0,1122,Crypto,False,False
1,46,0,1,0,1,5,0.7917,1,1,1,0,1126,Crypto,False,False
1,59,0,1,0,1,11,0.7808,1,1,1,0,1128,Crypto,False,False
1,39,0,1,0,1,11,0.7808,1,1,1,0,1130,Crypto,False,False
1,47,0,1,0,1,11,0.7808,1,1,1,0,1131,Crypto,False,False
1,46,0,1,0,1,11,0.7703,1,1,1,0,1139,Crypto,False,False
1,40,0,1,0,1,11,0.7703,1,2,1,0,1148,Crypto,False,False
0,42,0,1,1,1,1,0.6933,0,1,1,0,1150,Crypto,True,False
1,43,0,1,0,1,13,0.7403,1,1,1,0,1165,Crypto,False,False
1,43,0,1,0,1,23,0.7308,1,1,1,0,1177,Crypto,False,False
1,74,0,1,0,1,23,0.7308,1,2,1,0,1179,Crypto,False,False
1,53,0,1,0,1,23,0.7308,1,1,1,0,1180,Crypto,False,False
1,49,0,1,0,1,23,0.7308,1,1,1,0,1182,Crypto,False,False
1,38,0,1,0,1,23,0.7308,1,1,1,0,1184,Crypto,False,False
1,44,0,1,0,1,27,0.7215,1,1,1,0,1199,Crypto,False,False
1,37,0,1,0,1,27,0.7215,1,1,1,0,1200,Crypto,False,False
1,50,0,1,0,1,25,0.7125,0,1,1,0,1217,Crypto,False,False
1,42,0,1,0,1,25,0.7125,1,1,1,0,1227,Crypto,False,False
1,76,0,1,0,1,25,0.7125,1,1,1,0,1233,Crypto,False,False
1,52,0,1,0,1,23,0.7037,1,1,1,0,1247,Crypto,False,False
1,54,0,1,0,1,10,0.6951,1,1,1,0,1251,Crypto,False,False
1,46,0,1,0,1,6,0.6786,0,1,1,0,1266,Crypto,False,False
1,44,0,1,0,1,14,0.6706,1,1,1,0,1271,Crypto,False,False
1,45,0,1,0,1,14,0.6706,1,1,1,0,1275,Crypto,False,False
1,49,0,1,0,1,14,0.6706,1,1,1,0,1278,Crypto,False,False
1,38,0,1,0,1,14,0.6706,1,1,1,0,1280,Crypto,False,False
1,583,0,1,0,1,51,0.977,1,1,1,0,1288,Crypto,False,False
1,584,0,1,1,1,51,0.977,1,1,1,0,1293,Crypto,False,False
1,486,0,1,1,1,51,0.977,1,1,1,0,1296,Crypto,False,False
1,415,0,1,1,1,51,0.977,1,1,1,0,1298,Crypto,False,False
0,29,0,1,0,1,1,0.4138,0,1,1,0,1304,Crypto,False,False
1,355,0,1,1,1,51,0.977,0,1,1,0,1305,Crypto,False,False
1,38,0,1,0,1,1,0.6552,1,1,1,0,1307,Crypto,False,False
1,559,0,1,1,1,30,0.9659,1,1,1,0,1308,Crypto,False,False
1,588,0,1,1,1,30,0.9659,1,1,1,0,1314,Crypto,False,False
1,659,0,1,1,1,30,0.9659,1,1,1,0,1315,Crypto,False,False
1,769,0,1,1,1,30,0.9659,1,1,1,0,1318,Crypto,False,False
1,708,0,1,1,1,33,0.9551,1,1,1,0,1320,Crypto,False,False
1,90,0,1,0,1,1,0.2697,1,1,1,0,1327,Crypto,False,False
1,470,0,1,1,1,34,0.9341,1,1,1,0,1341,Crypto,False,False
1,480,0,1,0,1,34,0.9341,1,1,1,0,1346,Crypto,False,False
1,520,0,1,0,2,67,0.9239,1,1,1,0,1358,Crypto,False,False
1,495,0,1,1,1,67,0.9239,1,1,1,0,1359,Crypto,False,False
1,235,0,1,1,1,12,1.0136,1,1,1,0,1379,Games,True,False
0,104,0,1,1,1,10,0.9642,1,1,1,1,1385,Games,False,False
0,389,0,1,1,1,34,0.8594,1,2,1,0,1388,Games,True,True
0,435,0,1,1,1,34,0.8594,1,1,1,0,1392,Games,False,True
0,1018,0,1,1,1,4,0.7906,1,1,1,2,1398,Games,False,False
0,50,0,1,1,1,34,0.8584,0,1,1,0,1400,Games,False,False
0,580,0,2,1,1,33,0.9606,1,11,1,1,1403,Games,False,True
0,358,0,1,1,1,33,0.9606,1,2,1,0,1411,Games,True,True
0,163,0,1,1,1,33,0.9606,1,1,1,0,1412,Games,False,False
0,333,0,1,1,1,33,0.9606,1,2,1,0,1414,Games,True,True
0,505,0,1,1,1,22,0.9594,1,1,1,0,1424,Games,True,True
0,271,0,1,1,1,3,0.9594,1,1,1,0,1425,Games,False,False
0,52,0,1,1,1,1,0.9853,0,1,0,0,1431,Games,False,False
0,72,0,1,1,1,10,0.8931,0,1,1,0,1433,Games,False,False
0,112,0,1,1,1,10,0.8931,1,1,1,0,1437,Games,False,False
0,160,0,1,1,1,1,0.9889,1,1,0,0,1438,Games,False,False
0,580,0,1,1,1,9,0.892,1,10,1,0,1443,Games,False,True
0,455,0,1,1,1,18,0.8552,1,1,1,0,1446,Games,True,True
0,220,0,1,1,1,18,0.8542,1,1,1,0,1448,Games,True,False
0,261,0,1,1,1,27,0.9559,1,1,1,0,1453,Games,False,True
0,423,0,1,1,1,33,0.8542,1,1,1,0,1457,Games,True,True
0,33,0,1,1,1,33,0.8542,0,1,1,0,1458,Games,False,False
0,359,0,1,1,1,33,0.8531,1,1,1,0,1459,Games,True,True
0,158,0,1,1,1,33,0.8531,1,1,1,0,1463,Games,False,False
0,412,0,1,1,1,48,0.9547,1,1,1,0,1468,Games,True,True
0,856,0,1,1,1,48,0.9547,1,1,1,0,1469,Games,False,False
0,110,0,1,1,1,48,0.9547,1,2,1,0,1473,Games,False,False
0,430,0,1,1,1,48,0.9547,1,4,1,0,1478,Games,True,True
0,123,0,1,1,1,32,0.8898,1,1,1,0,1480,Games,False,False
0,369,0,1,1,1,32,0.8898,1,50,1,0,1484,Games,True,True
0,28,0,1,1,1,12,0.9548,0,1,1,0,1496,Games,False,False
0,416,0,1,1,1,57,0.9524,1,1,1,0,1499,Games,True,True
0,437,0,1,1,1,57,0.9524,1,3,1,0,1500,Games,True,True
0,226,0,1,1,1,57,0.9524,1,1,1,0,1501,Games,False,False
0,372,0,1,1,1,57,0.9524,1,3,1,0,1504,Games,True,True
0,430,0,1,1,1,57,0.9524,1,3,1,0,1507,Games,True,True
0,961,1,1,0,3,1,0.0098,1,1,1,48,1509,Games,True,True
0,334,0,1,0,1,66,0.9501,1,3,1,0,1535,Games,True,False
0,407,0,1,1,1,66,0.9501,1,3,1,0,1540,Games,True,True
0,511,1,1,0,3,2,0.0097,1,1,1,25,1543,Games,True,True
0,473,0,1,1,1,66,0.9501,1,1,1,0,1544,Games,True,True
0,435,0,1,1,1,66,0.9501,1,1,1,0,1545,Games,True,True
0,369,0,1,1,1,10,0.9525,1,6,1,0,1550,Games,True,True
0,365,0,1,1,1,9,0.8504,1,2,1,0,1556,Games,True,True
0,124,0,1,1,1,15,0.9502,1,1,1,1,1570,Games,False,False
0,413,0,1,1,1,21,0.8493,1,65,1,0,1571,Games,True,True
0,1068,0,1,1,2,21,0.8493,1,12,1,0,1572,Games,False,False
0,458,0,1,1,1,21,0.8493,1,1,1,0,1574,Games,True,True
0,2664,0,1,1,1,64,0.9478,1,2,1,0,1583,Games,False,False
0,899,0,1,1,1,64,0.9478,1,15,1,0,1586,Games,False,False
0,104,0,1,1,1,64,0.9478,1,1,1,0,1590,Games,False,False
0,371,0,1,1,1,7,0.9502,1,3,1,0,1591,Games,True,True
0,524,0,1,1,1,64,0.9466,1,1,1,0,1596,Games,True,True
0,469,0,1,1,1,64,0.9466,1,1,1,0,1597,Games,True,True
0,345,0,2,1,1,6,0.949,1,2,1,0,1603,Games,True,True
0,382,0,1,1,1,34,0.9455,1,1,1,1,1608,Games,False,True
0,1759,1,1,0,3,1,0.0097,1,1,1,59,1609,Games,True,True
0,417,0,1,1,1,18,0.8473,1,5,1,0,1617,Games,False,True
0,1129,0,1,1,2,18,0.8473,1,1,1,0,1619,Games,False,False
0,1179,0,1,1,2,19,0.9467,1,1,1,0,1624,Games,False,False
0,143,0,1,1,1,14,0.8801,1,1,1,0,1628,Games,True,False
0,52,0,1,0,1,1,0.9903,0,1,0,0,1629,Games,False,False
0,107,0,1,1,1,34,0.8791,1,1,1,0,1631,Games,False,False
0,370,0,1,1,1,34,0.8791,1,16,1,0,1634,Games,True,True
0,257,0,1,1,1,57,0.9432,1,1,1,0,1636,Games,True,False
0,365,0,1,1,1,57,0.9432,1,1,1,0,1641,Games,True,True
0,372,0,1,1,1,57,0.9432,1,1,1,0,1642,Games,True,True
0,345,0,1,1,1,57,0.9432,1,3,1,0,1643,Games,True,True
0,406,0,1,1,1,57,0.9432,1,1,1,0,1645,Games,True,True
0,362,0,1,1,1,57,0.942,1,1,1,0,1650,Games,True,True
0,389,0,1,1,1,37,0.942,1,1,1,0,1659,Games,True,True
0,368,0,1,1,1,37,0.942,1,2,1,0,1660,Games,True,True
0,407,0,1,1,1,8,0.8442,1,5,1,0,1661,Games,True,True
0,1110,0,1,1,2,8,0.8442,1,1,1,0,1662,Games,False,False
0,526,0,1,1,1,37,0.9409,1,3,1,0,1664,Games,True,True
0,451,0,1,1,1,18,0.8408,1,1,1,0,1666,Games,True,True
0,304,0,1,1,4,17,0.9433,1,1,1,0,1674,Games,False,False
0,198,1,1,0,3,1,0.0096,1,1,1,22,1681,Games,True,True
0,1078,0,1,1,4,2,0.7726,1,1,1,0,1687,Games,False,False
0,912,0,1,1,2,30,0.8412,1,12,1,0,1691,Games,False,False
0,74,0,1,1,1,30,0.941,0,1,1,0,1693,Games,False,False
0,202,0,1,1,1,4,0.7716,1,1,1,0,1695,Games,True,False
0,247,0,1,1,1,4,0.7716,1,1,1,0,1697,Games,False,False
0,215,0,1,1,1,31,0.9375,1,1,1,0,1699,Games,False,False
0,11,0,1,1,1,31,0.9375,0,1,1,0,1700,Games,False,False
0,473,0,1,0,5,2,0.0096,1,1,1,23,1714,Games,True,True
0,446,0,1,1,1,28,0.9364,1,9,1,0,1716,Games,True,True
0,300,0,1,1,1,28,0.9364,1,1,1,0,1721,Games,True,True
0,134,0,1,1,1,28,0.9364,0,1,1,0,1722,Games,False,False
0,526,0,1,1,1,28,0.9364,1,3,1,0,1724,Games,True,True
0,526,0,1,1,1,36,0.8391,1,12,1,0,1725,Games,True,True
0,371,0,1,0,2,1,1.0012,0,1,1,0,1730,Games,True,False
0,1118,0,1,1,2,36,0.8381,1,1,1,0,1736,Games,False,False
0,1106,0,1,1,2,16,0.8381,1,1,1,0,1742,Games,False,False
0,1457,1,1,0,6,1,0.0096,1,1,1,49,1755,Games,True,True
0,110,0,1,1,1,25,0.9341,1,1,1,0,1772,Games,False,False
0,369,0,1,1,1,25,0.9341,1,1,1,0,1775,Games,True,True
0,52,0,1,1,1,1,0.6778,0,1,0,0,1776,Games,False,False
0,369,0,1,1,1,3,0.8371,1,8,1,0,1777,Games,True,False
0,2707,0,1,1,1,25,0.9341,1,1,1,0,1779,Games,False,False
0,52,0,1,1,1,1,0.8612,0,1,0,0,1781,Games,False,False
0,64,0,1,0,1,1,0.9665,0,1,1,0,1792,Games,False,False
0,487,0,1,1,1,12,0.9354,1,1,1,0,1796,Games,True,True
0,729,0,1,1,1,27,0.933,1,3,1,0,1806,Games,True,False
0,2282,0,1,1,1,27,0.933,1,1,1,0,1809,Games,False,False
0,242,0,1,0,1,3,0.9928,1,1,0,0,1810,Games,False,False
0,52,1,1,0,1,1,0.9366,0,2,0,0,1811,Games,False,False
