is_bot,message_length,has_media,unique_users_per_group_message,is_reply,url_count,total_messages,normalized_days_until_first_post,language_match,messages_repeat_by_user,username_matches_language,formatted_text_count,sample_ids,category,actual,predicted
0,103,0,1,1,1,1,0.5736,1,1,1,0,269,Crypto,False,False
0,201,0,1,1,1,3,0.4701,1,4,1,0,274,Crypto,False,False
0,203,0,1,1,1,1,0.5721,1,1,1,0,286,Crypto,False,False
0,654,1,1,0,1,3,0.5336,1,1,1,0,288,Crypto,False,False
0,426,1,1,0,2,7,0.0385,1,1,1,0,296,Crypto,False,False
0,200,1,2,0,1,2,0.0385,1,1,1,1,301,Crypto,False,False
0,201,0,1,1,1,13,0.5316,0,1,1,0,315,Crypto,False,False
0,121,0,1,1,1,13,0.5316,0,1,1,0,320,Crypto,False,False
0,274,1,1,0,1,12,0.0384,1,1,1,3,325,Crypto,False,False
0,268,1,1,0,1,12,0.0384,1,1,1,3,327,Crypto,False,False
0,94,0,1,1,1,6,0.4672,0,1,1,0,328,Crypto,False,False
0,260,1,2,0,2,13,0.5309,1,2,1,0,332,Crypto,False,False
0,503,1,1,0,1,8,0.0384,1,1,1,3,336,Crypto,False,False
0,280,1,1,0,1,10,0.5303,1,1,1,3,344,Crypto,False,False
0,262,1,1,0,1,12,0.0383,1,1,1,3,347,Crypto,False,False
0,924,1,1,0,5,12,0.0383,1,1,1,0,350,Crypto,False,False
0,265,1,2,0,2,10,0.5296,1,1,1,0,368,Crypto,False,False
0,231,1,1,0,1,10,0.5296,1,1,1,0,371,Crypto,False,False
0,204,1,1,0,1,11,0.0383,1,1,1,1,375,Crypto,False,False
0,471,0,1,1,1,4,0.5679,1,4,1,0,380,Crypto,False,False
0,241,0,1,1,1,4,0.5672,1,1,1,0,381,Crypto,False,False
0,309,1,1,0,1,11,0.0382,1,1,1,0,382,Crypto,False,False
0,50,0,1,1,1,1,0.4649,0,1,1,0,386,Crypto,False,False
0,482,1,1,0,2,10,0.0382,1,1,1,0,390,Crypto,False,False
0,230,1,1,0,1,10,0.0382,1,1,1,1,391,Crypto,False,False
0,450,1,1,0,2,6,0.0382,1,1,1,0,395,Crypto,False,False
0,257,1,1,0,1,1,0.0381,1,1,1,0,403,Crypto,False,False
0,81,0,1,1,1,4,0.4637,1,2,1,0,404,Crypto,False,False
0,667,1,1,0,8,1,0.527,1,1,1,3,406,Crypto,False,False
0,271,1,1,0,1,15,0.0381,1,1,1,3,410,Crypto,False,False
0,209,1,1,0,1,15,0.0381,1,1,1,1,411,Crypto,False,False
0,331,1,1,0,1,15,0.0381,1,1,1,0,414,Crypto,False,False
0,293,1,2,0,1,5,0.5651,1,1,1,0,419,Crypto,False,False
0,397,1,1,0,2,7,0.038,1,1,1,0,429,Crypto,False,False
0,199,1,1,0,1,13,0.038,1,1,1,1,436,Crypto,False,False
0,263,1,1,0,1,13,0.038,1,1,1,3,440,Crypto,False,False
0,506,1,1,0,2,13,0.038,1,1,1,0,441,Crypto,False,False
0,284,0,1,1,1,4,0.462,1,2,1,0,446,Crypto,False,False
0,249,1,1,0,1,14,0.0379,1,1,1,3,455,Crypto,False,False
0,628,1,1,0,3,14,0.0379,1,1,1,0,458,Crypto,False,False
0,332,1,1,0,2,14,0.0379,1,1,1,0,461,Crypto,False,False
0,98,0,1,1,1,7,0.4614,0,1,1,0,462,Crypto,False,False
0,321,1,1,0,1,14,0.0379,1,1,1,0,464,Crypto,False,False
0,636,1,1,0,1,14,0.0379,1,1,1,0,466,Crypto,False,False
0,226,1,1,0,1,14,0.0379,1,1,1,0,467,Crypto,False,False
0,636,1,2,0,1,6,0.5244,1,1,1,0,471,Crypto,False,False
0,163,0,1,1,2,4,0.4609,1,2,1,0,478,Crypto,False,False
0,199,1,1,0,1,13,0.0378,1,1,1,1,496,Crypto,False,False
0,134,1,1,1,1,5,0.4586,1,5,1,0,515,Crypto,False,False
0,113,0,1,1,1,5,0.4586,1,1,1,0,516,Crypto,False,False
0,236,1,1,0,1,12,0.0377,1,1,1,0,517,Crypto,False,False
0,76,0,1,1,1,5,0.4586,1,1,1,0,518,Crypto,False,False
0,230,1,1,0,1,15,0.0377,1,1,1,1,536,Crypto,False,False
0,299,1,1,0,1,13,0.0376,1,1,1,3,544,Crypto,False,False
0,559,1,1,0,2,13,0.0376,1,1,1,0,548,Crypto,False,False
0,410,1,1,0,1,13,0.0376,1,1,1,0,554,Crypto,False,False
0,410,1,1,0,1,8,0.52,1,1,1,0,559,Crypto,False,False
0,267,1,1,0,2,8,0.52,1,1,1,0,561,Crypto,False,False
0,114,0,1,1,1,3,0.5576,1,1,1,0,569,Crypto,False,False
0,235,1,1,0,1,5,0.0375,1,1,1,3,575,Crypto,False,False
0,484,1,2,0,1,14,0.0374,1,1,1,3,582,Crypto,False,False
0,205,1,1,0,1,14,0.0374,1,1,1,3,596,Crypto,False,False
0,591,1,1,0,2,13,0.0373,1,1,1,0,610,Crypto,False,False
0,621,1,1,0,2,10,0.5169,1,1,1,0,617,Crypto,False,False
0,567,1,1,0,3,14,0.0373,1,1,1,0,618,Crypto,False,False
0,257,1,1,0,1,14,0.0373,1,1,1,3,624,Crypto,False,False
0,259,1,1,0,1,10,0.0373,1,1,1,3,633,Crypto,False,False
0,269,1,1,0,2,10,0.0373,1,1,1,0,637,Crypto,False,False
0,242,1,1,0,2,8,0.0372,1,1,1,0,645,Crypto,False,False
0,250,1,1,0,1,8,0.0372,1,1,1,0,647,Crypto,False,False
0,252,1,2,0,1,3,0.0371,1,1,1,0,651,Crypto,False,False
0,638,1,1,0,6,5,0.5138,1,1,1,2,653,Crypto,False,False
0,764,1,1,0,2,16,0.0371,1,1,1,0,658,Crypto,False,False
0,298,1,1,0,1,16,0.0371,1,1,1,3,659,Crypto,False,False
0,260,1,1,0,2,16,0.0371,1,1,1,0,662,Crypto,False,False
0,275,1,1,0,2,16,0.0371,1,1,1,0,667,Crypto,False,False
0,243,1,1,0,1,12,0.0371,1,1,1,3,676,Crypto,False,False
0,621,1,1,0,1,12,0.0371,1,1,1,0,681,Crypto,False,False
0,451,1,1,0,1,16,0.037,1,1,1,3,693,Crypto,False,False
0,251,1,1,0,1,16,0.037,1,1,1,3,699,Crypto,False,False
0,312,1,1,0,2,16,0.037,1,1,1,0,700,Crypto,False,False
0,575,0,2,0,1,14,0.037,1,1,1,3,704,Crypto,False,False
0,169,0,2,1,1,1,0.5489,1,1,1,0,710,Crypto,False,False
0,884,1,1,0,5,12,0.0369,1,1,1,0,723,Crypto,False,False
0,273,1,1,0,1,12,0.0369,1,1,1,3,726,Crypto,False,False
0,394,1,2,0,1,3,0.5476,1,1,1,0,734,Crypto,False,False
0,256,1,2,0,1,2,0.5463,1,1,1,0,740,Crypto,False,False
0,253,1,1,0,1,5,0.0368,1,1,1,3,741,Crypto,False,False
0,854,1,1,0,2,23,0.0368,1,1,1,0,743,Crypto,False,False
0,655,1,1,0,7,2,0.5095,1,1,1,2,745,Crypto,False,False
0,467,1,1,0,2,23,0.0368,1,1,1,0,751,Crypto,False,False
0,296,0,1,1,1,6,0.4477,1,1,1,0,753,Crypto,False,False
0,86,0,1,1,1,1,0.5463,0,1,1,0,760,Crypto,False,False
0,278,1,2,0,1,2,0.5089,1,1,1,0,767,Crypto,False,False
0,115,1,1,0,1,22,0.0368,1,1,1,0,769,Crypto,False,False
0,276,1,1,0,1,22,0.0368,1,1,1,3,771,Crypto,False,False
0,450,1,1,0,2,22,0.0368,1,1,1,0,775,Crypto,False,False
0,261,1,1,0,1,22,0.0368,1,1,1,3,777,Crypto,False,False
0,265,1,1,0,1,22,0.0368,1,1,1,3,778,Crypto,False,False
0,87,0,1,1,1,3,0.5457,1,2,1,0,781,Crypto,False,False
0,426,0,1,1,1,4,0.5083,1,1,1,0,786,Crypto,False,False
0,250,1,1,0,1,22,0.0367,1,1,1,3,789,Crypto,False,False
0,553,1,1,0,1,22,0.0367,1,1,1,3,790,Crypto,False,False
0,202,1,1,0,1,8,0.0367,1,1,1,1,793,Crypto,False,False
0,255,1,1,0,1,8,0.0367,1,1,1,3,797,Crypto,False,False
0,129,1,1,1,1,5,0.4467,1,6,1,0,798,Crypto,False,False
0,97,0,1,1,1,5,0.4467,0,1,1,0,799,Crypto,False,False
0,84,0,1,1,1,4,0.545,1,1,1,0,801,Crypto,False,False
0,69,0,1,1,1,4,0.5444,0,1,1,0,803,Crypto,False,False
0,115,1,1,0,1,8,0.0367,1,1,1,0,806,Crypto,False,False
0,567,1,1,0,1,13,0.0367,1,1,1,3,807,Crypto,False,False
0,196,1,1,0,1,13,0.0367,1,1,1,1,810,Crypto,False,False
0,274,1,1,0,2,13,0.0367,1,1,1,0,813,Crypto,False,False
0,287,1,1,0,1,13,0.0366,1,1,1,3,817,Crypto,False,False
0,262,1,1,0,1,13,0.0366,1,1,1,3,820,Crypto,False,False
0,276,1,1,0,1,13,0.0366,1,1,1,3,822,Crypto,False,False
0,269,1,2,0,1,1,0.5071,1,1,1,3,824,Crypto,False,False
0,251,1,1,0,1,13,0.0366,1,1,1,0,832,Crypto,False,False
0,656,1,1,0,7,2,0.5053,1,1,1,2,840,Crypto,False,False
0,258,1,1,0,1,23,0.0365,1,1,1,3,845,Crypto,False,False
0,273,1,1,0,1,23,0.0365,1,1,1,3,846,Crypto,False,False
0,199,1,1,0,1,23,0.0365,1,1,1,1,855,Crypto,False,False
0,102,0,1,1,1,7,0.4435,0,1,1,0,874,Crypto,False,False
0,239,1,1,0,1,16,0.0365,1,1,1,3,877,Crypto,False,False
0,254,1,1,0,2,19,0.0364,1,1,1,0,894,Crypto,False,False
0,272,1,1,0,2,19,0.0364,1,1,1,0,896,Crypto,False,False
0,266,1,1,0,1,19,0.0364,1,1,1,0,901,Crypto,False,False
0,514,1,1,0,1,19,0.0364,1,1,1,3,902,Crypto,False,False
0,278,1,1,0,1,17,0.0364,1,1,1,3,908,Crypto,False,False
0,653,1,1,0,2,17,0.0364,1,1,1,0,910,Crypto,False,False
0,662,1,1,0,2,17,0.0364,1,1,1,0,911,Crypto,False,False
0,394,1,1,0,1,17,0.0364,1,1,1,0,914,Crypto,False,False
0,253,1,1,0,1,17,0.0364,1,1,1,3,917,Crypto,False,False
0,269,1,1,0,1,17,0.0363,1,1,1,0,919,Crypto,False,False
0,496,1,1,0,1,17,0.0363,1,1,1,3,921,Crypto,False,False
0,127,0,1,0,1,10,0.5029,1,3,1,0,922,Crypto,False,False
0,111,1,1,0,1,10,0.5029,0,1,1,0,923,Crypto,False,False
0,496,1,1,0,1,10,0.5029,1,1,1,3,928,Crypto,False,False
0,259,1,1,0,1,8,0.0363,1,1,1,3,930,Crypto,False,False
0,254,1,1,0,2,1,0.5023,1,1,1,0,937,Crypto,False,False
0,257,1,1,0,1,4,0.0362,1,1,1,3,944,Crypto,False,False
0,469,1,1,0,2,24,0.0362,1,1,1,0,952,Crypto,False,False
0,193,1,1,0,1,24,0.0362,1,1,1,0,960,Crypto,False,False
0,359,1,1,0,1,24,0.0362,1,1,1,0,969,Crypto,False,False
0,268,1,1,0,1,12,0.5006,1,1,1,3,973,Crypto,False,False
0,272,1,1,0,1,12,0.5006,1,1,1,0,974,Crypto,False,False
0,261,0,1,1,1,1,0.5368,1,1,1,0,991,Crypto,False,False
0,620,1,1,0,1,18,0.0361,1,1,1,3,994,Crypto,False,False
0,262,1,1,0,1,18,0.0361,1,1,1,0,996,Crypto,False,False
0,767,1,2,0,2,3,0.5,1,1,1,0,1000,Crypto,False,False
0,272,1,1,0,2,19,0.0361,1,1,1,0,1012,Crypto,False,False
0,162,0,1,1,1,1,0.5355,1,1,1,0,1013,Crypto,False,False
0,277,1,1,0,2,19,0.0361,1,1,1,0,1014,Crypto,False,False
0,432,1,1,0,2,11,0.0361,1,1,1,0,1029,Crypto,False,False
0,277,1,1,0,1,11,0.0361,1,1,1,3,1030,Crypto,False,False
0,264,1,1,0,1,11,0.0361,1,1,1,3,1031,Crypto,False,False
0,297,1,1,0,1,9,0.036,1,1,1,3,1040,Crypto,False,False
0,451,1,1,0,2,9,0.036,1,1,1,0,1041,Crypto,False,False
0,668,1,1,0,2,9,0.036,1,1,1,0,1042,Crypto,False,False
0,490,1,1,0,4,4,0.9984,1,1,1,16,1050,Darknet,True,True
0,180,0,1,1,1,1,0.9062,1,1,0,0,1064,Crypto,False,False
1,39,0,1,0,1,7,0.8906,1,1,1,0,1066,Crypto,False,False
0,120,0,1,1,1,1,0.3281,1,1,1,0,1067,Crypto,False,False
1,44,0,1,0,1,9,0.8769,1,1,1,0,1073,Crypto,False,False
1,45,0,1,0,1,5,0.8382,1,1,1,0,1095,Crypto,False,False
1,44,0,1,0,1,11,0.8261,1,1,1,0,1099,Crypto,False,False
1,42,0,1,0,1,9,0.8143,1,1,1,0,1112,Crypto,False,False
1,75,0,1,0,1,11,0.7808,1,1,1,0,1129,Crypto,False,False
1,42,0,1,0,1,11,0.7808,1,1,1,0,1136,Crypto,False,False
1,44,0,1,0,1,11,0.7703,1,1,1,0,1141,Crypto,False,False
1,87,0,1,0,1,11,0.7703,1,1,1,0,1145,Crypto,False,False
1,50,0,1,0,1,3,0.76,1,1,1,0,1151,Crypto,False,False
1,64,0,1,0,1,3,0.76,1,1,1,0,1152,Crypto,False,False
1,95,0,1,0,1,1,0.32,1,1,1,0,1153,Crypto,False,False
1,63,0,1,0,1,6,0.75,0,1,1,0,1156,Crypto,False,False
1,46,0,1,0,1,6,0.75,1,1,1,0,1158,Crypto,False,False
1,47,0,1,0,1,13,0.7403,0,1,1,0,1159,Crypto,False,False
1,42,0,1,0,1,13,0.7403,1,1,1,0,1168,Crypto,False,False
1,35,0,1,0,1,23,0.7308,1,1,1,0,1175,Crypto,False,False
1,40,0,1,0,1,23,0.7308,1,1,1,0,1185,Crypto,False,False
1,42,0,1,0,1,23,0.7308,1,1,1,0,1187,Crypto,False,False
1,50,0,1,0,1,23,0.7308,1,1,1,0,1189,Crypto,False,False
1,50,0,1,0,1,27,0.7215,0,1,1,0,1207,Crypto,False,False
1,42,0,1,0,1,23,0.7037,1,1,1,0,1236,Crypto,False,False
1,46,0,1,0,1,23,0.7037,1,1,1,0,1237,Crypto,False,False
1,48,0,1,0,1,23,0.7037,1,1,1,0,1241,Crypto,False,False
1,46,0,1,0,1,23,0.7037,1,2,1,0,1243,Crypto,False,False
0,9,0,1,0,1,1,0.8824,0,1,1,0,1270,Crypto,False,False
1,40,0,1,0,1,14,0.6706,1,1,1,0,1279,Crypto,False,False
1,41,0,1,0,1,14,0.6706,1,1,1,0,1281,Crypto,False,False
1,45,0,1,0,1,3,0.6628,1,1,1,0,1285,Crypto,False,False
1,85,0,1,0,1,3,0.6628,1,1,1,0,1286,Crypto,False,False
1,917,0,1,0,2,51,0.977,1,1,1,0,1289,Crypto,False,False
1,963,0,1,0,1,51,0.977,1,1,1,0,1291,Crypto,False,False
1,380,0,1,1,1,51,0.977,1,1,1,0,1306,Crypto,False,False
1,1537,0,1,0,2,30,0.9659,1,1,1,0,1309,Crypto,False,False
1,428,0,1,1,1,33,0.9551,0,1,1,0,1321,Crypto,False,False
1,840,0,1,1,2,33,0.9551,1,1,1,0,1323,Crypto,False,False
1,443,0,1,1,3,29,0.9444,0,1,1,0,1331,Crypto,False,False
1,570,0,1,0,3,29,0.9444,1,1,1,0,1332,Crypto,False,False
1,715,0,1,0,1,34,0.9341,0,1,1,0,1338,Crypto,False,False
1,472,0,1,1,1,34,0.9341,1,1,1,0,1342,Crypto,False,False
1,519,0,1,1,3,34,0.9341,1,1,1,0,1347,Crypto,False,False
1,568,0,1,1,1,67,0.9239,0,1,1,0,1350,Crypto,False,False
1,1026,0,1,0,1,67,0.9239,0,1,1,0,1352,Crypto,False,False
1,580,0,1,1,1,67,0.9239,1,1,1,0,1353,Crypto,False,False
1,757,0,1,1,3,67,0.9239,1,1,1,0,1355,Crypto,False,False
1,498,0,1,1,1,67,0.9239,1,1,1,0,1356,Crypto,False,False
1,530,0,1,1,1,67,0.9239,0,1,1,0,1361,Crypto,False,False
0,198,0,1,1,2,10,0.9654,1,1,1,0,1364,Games,False,False
0,534,0,1,1,1,15,0.963,1,3,1,0,1366,Games,True,True
0,99,0,1,1,1,8,0.8975,1,1,1,0,1375,Games,False,False
0,233,0,1,1,1,10,0.9642,1,13,1,0,1384,Games,True,False
0,858,0,2,1,1,34,0.8594,1,4,1,0,1395,Games,False,False
0,858,0,2,1,1,33,0.9606,1,30,1,1,1404,Games,False,False
0,292,0,1,1,2,33,0.9606,1,1,1,0,1405,Games,False,False
0,530,0,1,1,1,33,0.9606,1,1,1,0,1407,Games,True,True
0,399,0,1,1,1,33,0.9606,1,1,1,0,1408,Games,True,True
0,108,0,1,1,1,24,0.8573,1,1,1,0,1418,Games,False,False
0,344,0,1,1,2,22,0.9594,1,1,1,0,1419,Games,False,False
0,321,0,1,1,1,22,0.9594,1,1,1,0,1420,Games,True,True
0,114,0,1,1,1,3,0.9582,1,1,1,0,1427,Games,False,False
0,99,0,1,1,1,4,0.9607,1,1,1,0,1428,Games,False,False
0,52,1,1,0,1,1,0.9939,0,1,1,0,1430,Games,False,False
1,165,0,1,1,1,15,1.0086,1,13,1,0,1445,Games,False,False
0,430,0,1,1,1,18,0.8552,1,187,1,0,1447,Games,True,True
0,209,0,1,1,1,27,0.9559,1,1,1,0,1450,Games,True,False
0,412,0,1,1,1,48,0.9559,1,1,1,0,1456,Games,True,True
0,106,0,1,1,1,48,0.9547,1,2,1,0,1472,Games,False,False
0,52,1,1,1,1,1,0.9596,0,1,1,0,1475,Games,False,False
0,422,0,1,1,1,48,0.9547,1,1,1,0,1476,Games,False,True
0,332,0,1,1,1,48,0.9547,1,1,1,0,1477,Games,True,True
0,94,0,1,1,1,32,0.8888,1,1,1,0,1488,Games,False,False
0,106,0,1,1,1,32,0.8888,1,1,1,0,1489,Games,False,False
0,1082,1,1,0,3,1,0.0098,1,1,1,32,1490,Games,True,True
0,370,0,1,1,1,31,0.8888,1,5,1,0,1493,Games,True,True
0,430,0,1,1,1,57,0.9512,1,1,1,0,1512,Games,True,True
0,860,0,1,1,1,16,0.85,1,2,1,0,1515,Games,False,False
0,465,0,1,1,1,66,0.9512,1,33,1,0,1521,Games,True,True
0,374,0,1,1,1,66,0.9512,1,1,1,0,1529,Games,True,True
0,264,0,1,1,1,20,0.849,1,1,1,0,1548,Games,False,True
0,40,0,1,1,1,25,0.8855,0,1,1,0,1551,Games,False,False
0,233,0,1,1,1,9,0.8504,1,10,1,0,1561,Games,True,False
0,1067,0,1,1,2,15,0.9513,1,25,1,0,1567,Games,False,False
0,374,0,1,1,1,15,0.9513,1,1,1,0,1568,Games,True,True
0,464,0,1,1,1,64,0.9478,1,1,1,0,1585,Games,True,True
0,2665,0,1,1,1,64,0.9478,1,1,1,0,1588,Games,False,False
0,130,0,1,1,1,64,0.9466,1,3,1,0,1594,Games,False,False
0,364,0,1,1,1,13,0.8459,1,1,1,0,1599,Games,True,True
0,2659,0,1,1,1,13,0.8459,1,1,1,0,1600,Games,False,False
0,360,0,1,1,1,34,0.9466,1,1,1,0,1601,Games,True,True
0,2666,0,1,1,1,34,0.9466,1,4,1,0,1602,Games,False,False
0,336,0,1,1,1,21,0.8448,1,1,1,0,1611,Games,False,True
0,372,0,1,1,1,19,0.9467,1,5,1,0,1621,Games,True,True
0,277,0,1,0,1,19,0.9467,1,35,1,10,1623,Games,False,False
0,440,0,1,1,1,57,0.9432,1,2,1,0,1637,Games,True,True
0,521,0,1,1,1,57,0.9432,1,1,1,0,1638,Games,True,True
0,144,0,1,1,1,20,0.8418,1,1,1,0,1653,Games,False,False
0,1564,0,1,1,4,20,0.8418,1,1,1,0,1654,Games,False,False
0,518,0,1,1,1,8,0.8442,1,1,1,0,1663,Games,True,True
0,346,0,1,1,1,23,0.8759,1,3,1,0,1676,Games,True,True
0,414,0,2,1,1,16,0.8422,1,31,1,0,1678,Games,True,True
0,1357,0,1,1,2,30,0.8412,1,1,1,0,1690,Games,False,False
0,1239,0,1,1,2,30,0.8412,1,1,1,0,1692,Games,False,False
0,303,0,1,0,1,30,0.9399,0,1,1,10,1698,Games,False,False
0,184,0,1,1,1,31,0.9375,1,1,1,0,1705,Games,False,False
0,373,1,1,0,5,2,0.0096,1,1,1,19,1712,Games,True,False
0,127,0,1,1,1,28,0.9364,1,1,1,0,1723,Games,False,False
0,448,0,1,1,1,3,0.7707,1,10,1,1,1732,Games,True,True
0,289,0,1,1,1,3,0.7707,1,1,1,0,1733,Games,False,False
0,73,0,1,1,1,3,0.7698,0,1,1,0,1734,Games,False,False
0,52,0,1,1,1,1,0.9832,0,1,1,0,1746,Games,False,False
0,446,0,1,1,1,16,0.8371,1,6,1,0,1748,Games,True,True
0,195,0,1,1,1,1,1.0,1,1,0,0,1751,Games,False,False
0,131,1,1,0,1,1,0.9449,1,1,1,0,1762,Games,False,False
0,23,0,1,1,1,16,0.8707,1,1,1,0,1764,Games,False,False
0,52,0,1,0,1,2,0.9952,0,2,0,0,1766,Games,False,False
0,131,0,1,1,1,25,0.9341,1,1,1,0,1771,Games,False,False
0,52,0,1,1,1,1,0.9844,0,1,0,0,1774,Games,False,False
0,52,0,1,1,1,1,0.89,0,1,0,0,1786,Games,False,False
0,111,0,1,1,1,25,0.933,1,1,1,0,1789,Games,False,False
0,52,0,1,0,1,1,0.8182,0,2,0,0,1793,Games,False,False
0,52,0,1,1,1,1,0.9964,0,1,1,0,1797,Games,False,False
0,2871,0,1,1,1,27,0.933,1,1,1,0,1804,Games,False,False
0,405,0,1,1,1,14,0.9343,1,3,1,0,1818,Games,True,True
0,96,0,1,0,1,3,0.9916,1,1,0,0,1820,Games,False,False
0,52,0,1,0,1,1,0.9857,0,1,0,0,1822,Games,False,False
0,69,0,1,0,1,1,0.2616,1,1,1,0,1833,Games,False,False
0,59,0,1,1,1,24,0.8686,1,1,1,0,1841,Games,False,False
0,124,0,1,1,1,24,0.8686,1,1,1,0,1842,Games,False,False
0,1129,1,1,0,5,1,0.0095,1,1,1,47,1851,Games,True,True
0,310,0,1,0,1,1,0.9845,1,1,0,0,1860,Games,False,False
0,1071,0,1,1,2,26,0.8341,1,1,1,0,1866,Games,False,False
0,110,0,1,0,1,1,0.9976,1,1,1,0,1873,Games,False,False
0,52,0,1,0,1,1,1.0,0,1,1,0,1877,Games,False,False
0,208,0,1,1,1,1,0.9773,1,1,0,0,1882,Games,False,False
0,101,1,1,0,1,4,0.9809,1,2,0,0,1884,Games,False,False
0,52,1,1,1,1,1,1.0012,0,1,0,0,1885,Games,False,False
0,408,0,2,1,1,25,0.8665,1,1,1,0,1886,Games,True,True
0,52,0,1,0,1,1,0.9619,0,1,1,0,1897,Games,False,False
0,370,0,1,1,1,14,0.8331,1,6,1,0,1902,Games,True,True
0,85,0,1,1,1,1,0.9857,1,1,0,0,1903,Games,False,False
0,322,0,1,0,1,2,0.9988,1,1,1,0,1907,Games,False,False
0,2230,0,1,1,1,39,0.9297,1,1,1,0,1916,Games,False,False
0,455,0,1,1,1,39,0.9297,1,1,1,0,1919,Games,True,True
0,52,1,1,1,1,1,0.9905,0,2,1,0,1921,Games,False,False
0,87,1,1,0,1,1,0.9797,1,1,0,0,1923,Games,False,False
0,453,0,1,1,1,39,0.9286,1,3,1,0,1931,Games,True,True
0,256,1,1,1,1,3,0.7643,1,1,1,0,1933,Games,False,False
0,2240,0,1,1,1,39,0.9286,1,1,1,0,1934,Games,False,False
